CDBASE;DATE_Livraison;PICKING;QTE_Permanent;QTE_Promo;QTE_totale;CA_HT_Permanent;CA_HT_Promo;CA_HT_total;CA_TTC_Permanent;CA_TTC_Promo;CA_TTC_total
5877841;30/05/2025;Picking Entrepot;;2;2;;24,2;24,2;;25,6;25,6
5880793;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;1,9;;1,9
5881253;30/05/2025;Picking Entrepot;2;;2;2,6;;2,6;2,7;;2,7
5910189;30/05/2025;Picking Entrepot;1;3;4;2,6;6,2;8,9;2,8;6,6;9,3
5917033;30/05/2025;Picking Entrepot;1;;1;3,8;;3,8;4;;4
5923329;30/05/2025;Picking Entrepot;2;;2;9,9;;9,9;10,5;;10,5
5928896;30/05/2025;Picking Entrepot;;1;1;;2,3;2,3;;2,4;2,4
5946573;30/05/2025;Picking Entrepot;1;1;2;1,7;1,7;3,3;1,8;1,8;3,5
5948923;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;3,5;;3,5
5948928;30/05/2025;Picking Entrepot;1;;1;6,2;;6,2;6,6;;6,6
5950349;30/05/2025;Picking Entrepot;2;;2;9,5;;9,5;10;;10
5950444;30/05/2025;Picking Entrepot;;1;1;;1,1;1,1;;1,1;1,1
5951416;30/05/2025;Picking Entrepot;1;;1;13,3;;13,3;14;;14
5960850;30/05/2025;Picking Entrepot;2;;2;3,1;;3,1;3,3;;3,3
5962371;30/05/2025;Picking Entrepot;5;;5;6,1;;6,1;6,4;;6,4
5962376;30/05/2025;Picking Entrepot;1;;1;1;;1;1,1;;1,1
5976912;30/05/2025;Picking Entrepot;1;;1;5,2;;5,2;5,5;;5,5
5991198;30/05/2025;Picking Entrepot;2;;2;3,5;;3,5;3,6;;3,6
6003896;30/05/2025;Picking Entrepot;1;;1;4,5;;4,5;4,8;;4,8
6008218;30/05/2025;Picking Entrepot;1;;1;2,7;;2,7;2,9;;2,9
6022537;30/05/2025;Picking Entrepot;1;;1;3,8;;3,8;4,2;;4,2
6025218;30/05/2025;Picking Entrepot;2;;2;11,7;;11,7;12,3;;12,3
6037319;30/05/2025;Picking Entrepot;2;;2;6,2;;6,2;6,6;;6,6
6048635;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1;;1
6059777;30/05/2025;Picking Entrepot;1;;1;5,2;;5,2;5,5;;5,5
6066934;30/05/2025;Picking Entrepot;5;;5;6,9;;6,9;7,2;;7,2
6069787;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,3;;1,3
6071729;30/05/2025;Picking Entrepot;1;;1;3;;3;3,2;;3,2
6072801;30/05/2025;Picking Entrepot;6;;6;7,2;;7,2;7,6;;7,6
6073520;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,6;;2,6
6073824;30/05/2025;Picking Entrepot;1;;1;2,7;;2,7;3,2;;3,2
6075095;30/05/2025;Picking Entrepot;;2;2;;6,9;6,9;;7,3;7,3
6082051;30/05/2025;Picking Entrepot;1;;1;4,7;;4,7;5;;5
6082844;30/05/2025;Picking Entrepot;1;;1;0,8;;0,8;1;;1
6084366;30/05/2025;Picking Entrepot;4;;4;11;;11;11,6;;11,6
6087419;30/05/2025;Picking Entrepot;2;;2;9,5;;9,5;10;;10
6121187;30/05/2025;Picking Entrepot;1;;1;2,4;;2,4;2,5;;2,5
6124414;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
6125873;30/05/2025;Picking Entrepot;1;;1;3,5;;3,5;3,8;;3,8
6131857;30/05/2025;Picking Entrepot;1;;1;2,2;;2,2;2,6;;2,6
6132632;30/05/2025;Picking Entrepot;1;;1;5,8;;5,8;7;;7
6135306;30/05/2025;Picking Entrepot;;1;1;;3,4;3,4;;3,6;3,6
6135496;30/05/2025;Picking Entrepot;;1;1;;3,4;3,4;;3,6;3,6
6140705;30/05/2025;Picking Entrepot;;2;2;;6,1;6,1;;6,4;6,4
6140714;30/05/2025;Picking Entrepot;1;;1;3,5;;3,5;3,7;;3,7
6142079;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1,1;;1,1
6142659;30/05/2025;Picking Entrepot;;1;1;;4,3;4,3;;5,2;5,2
6142679;30/05/2025;Picking Entrepot;;1;1;;4,4;4,4;;5,3;5,3
6157369;30/05/2025;Picking Entrepot;1;;1;4,2;;4,2;5;;5
6157832;30/05/2025;Picking Entrepot;2;;2;4,1;;4,1;4,3;;4,3
6158086;30/05/2025;Picking Entrepot;;3;3;;5,7;5,7;;6;6
6164824;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
6166863;30/05/2025;Picking Entrepot;1;;1;5;;5;6;;6
6169782;30/05/2025;Picking Entrepot;1;;1;3,5;;3,5;3,7;;3,7
6181654;30/05/2025;Picking Entrepot;;1;1;;4,5;4,5;;4,8;4,8
6186285;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6207857;30/05/2025;Picking Entrepot;1;;1;3,2;;3,2;3,4;;3,4
6209950;30/05/2025;Picking Entrepot;1;2;3;7,2;14,5;21,8;7,7;15,3;22,9
6213130;30/05/2025;Picking Entrepot;1;;1;2,7;;2,7;2,9;;2,9
6213141;30/05/2025;Picking Entrepot;10;;10;40,3;;40,3;42,5;;42,5
6213148;30/05/2025;Picking Entrepot;8;;8;34,5;;34,5;36,4;;36,4
6219672;30/05/2025;Picking Entrepot;3;;3;5,8;;5,8;6,2;;6,2
6233739;30/05/2025;Picking Entrepot;2;1;3;3,4;1,3;4,7;3,6;1,3;4,9
6237982;30/05/2025;Picking Entrepot;1;;1;2,1;;2,1;2,2;;2,2
6241695;30/05/2025;Picking Entrepot;2;;2;5,7;;5,7;6;;6
6250010;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
6251678;30/05/2025;Picking Entrepot;7;;7;4,8;;4,8;5,7;;5,7
6251739;30/05/2025;Picking Entrepot;1;;1;3,1;;3,1;3,2;;3,2
6257181;30/05/2025;Picking Entrepot;3;;3;11,8;;11,8;12,4;;12,4
6268411;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6279469;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;2,9;;2,9
6279695;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;1,7;1,7
6279764;30/05/2025;Picking Entrepot;;1;1;;3,5;3,5;;3,7;3,7
6279875;30/05/2025;Picking Entrepot;1;;1;3,2;;3,2;3,4;;3,4
6282768;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6285587;30/05/2025;Picking Entrepot;1;;1;2,7;;2,7;2,9;;2,9
6303949;30/05/2025;Picking Entrepot;1;;1;2,4;;2,4;2,5;;2,5
6303952;30/05/2025;Picking Entrepot;1;;1;4,1;;4,1;4,3;;4,3
6306431;30/05/2025;Picking Entrepot;1;;1;1;;1;1;;1
6306731;30/05/2025;Picking Entrepot;1;;1;3,9;;3,9;4,7;;4,7
6306739;30/05/2025;Picking Entrepot;1;;1;2;;2;2,4;;2,4
6326669;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,6;;2,6
6326810;30/05/2025;Picking Entrepot;1;;1;20,1;;20,1;21,1;;21,1
6328425;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
6334378;30/05/2025;Picking Entrepot;;1;1;;3,3;3,3;;4;4
6339657;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,4;;2,4
6378750;30/05/2025;Picking Entrepot;;1;1;;4,6;4,6;;4,9;4,9
6379790;30/05/2025;Picking Entrepot;3;;3;1,2;;1,2;1,5;;1,5
6385141;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;4;;4
6391144;30/05/2025;Picking Entrepot;3;;3;9;;9;9,5;;9,5
6398227;30/05/2025;Picking Entrepot;2;;2;4,5;;4,5;4,7;;4,7
6403838;30/05/2025;Picking Entrepot;3;;3;5,5;;5,5;5,8;;5,8
6418724;30/05/2025;Picking Entrepot;;1;1;;1,8;1,8;;2,2;2,2
6435045;30/05/2025;Picking Entrepot;1;;1;6;;6;6,4;;6,4
6446060;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2,2;;2,2
6446443;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,1;;1,1
6449367;30/05/2025;Picking Entrepot;5;;5;31,7;;31,7;33,5;;33,5
6450819;30/05/2025;Picking Entrepot;;1;1;;9,5;9,5;;10;10
6451193;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
6455300;30/05/2025;Picking Entrepot;1;;1;2,6;;2,6;2,8;;2,8
6460605;30/05/2025;Picking Entrepot;1;;1;7,8;;7,8;8,2;;8,2
6461295;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
6461865;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6462519;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,6;;2,6
6462953;30/05/2025;Picking Entrepot;1;;1;2,1;;2,1;2,5;;2,5
6463172;30/05/2025;Picking Entrepot;1;;1;4,3;;4,3;4,5;;4,5
6465159;30/05/2025;Picking Entrepot;1;;1;2,9;;2,9;3,1;;3,1
6465233;30/05/2025;Picking Entrepot;1;;1;6,2;;6,2;6,6;;6,6
6465251;30/05/2025;Picking Entrepot;3;;3;6,2;;6,2;6,5;;6,5
6465254;30/05/2025;Picking Entrepot;2;;2;3,5;;3,5;3,7;;3,7
6468350;30/05/2025;Picking Entrepot;1;;1;4,9;;4,9;5,2;;5,2
6469329;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;3;;3
6470803;30/05/2025;Picking Entrepot;;1;1;;1;1;;1,1;1,1
6473696;30/05/2025;Picking Entrepot;;1;1;;2,9;2,9;;3;3
6475335;30/05/2025;Picking Entrepot;12;;12;6,1;;6,1;6,5;;6,5
6485192;30/05/2025;Picking Entrepot;;3;3;;4,7;4,7;;4,9;4,9
6485707;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,1;;1,1
6508758;30/05/2025;Picking Entrepot;3;;3;5,4;;5,4;5,7;;5,7
6509726;30/05/2025;Picking Entrepot;1;;1;1,3;;1,3;1,4;;1,4
6519682;30/05/2025;Picking Entrepot;2;;2;3;;3;3,2;;3,2
6526001;30/05/2025;Picking Entrepot;1;;1;1,2;;1,2;1,5;;1,5
6545729;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,4;;2,4
6545824;30/05/2025;Picking Entrepot;3;;3;4,1;;4,1;4,3;;4,3
6549354;30/05/2025;Picking Entrepot;2;;2;5,4;;5,4;5,7;;5,7
6549525;30/05/2025;Picking Entrepot;1;;1;3,5;;3,5;3,7;;3,7
6550099;30/05/2025;Picking Entrepot;2;;2;2,4;;2,4;2,5;;2,5
6550280;30/05/2025;Picking Entrepot;;1;1;;2,1;2,1;;2,2;2,2
6551799;30/05/2025;Picking Entrepot;1;;1;10,4;;10,4;11;;11
6556624;30/05/2025;Picking Entrepot;2;;2;5,3;;5,3;5,6;;5,6
6557620;30/05/2025;Picking Entrepot;1;;1;4,5;;4,5;4,8;;4,8
6559316;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
6561422;30/05/2025;Picking Entrepot;;2;2;;3,8;3,8;;4;4
6565021;30/05/2025;Picking Entrepot;1;4;5;1,5;5;6,5;1,8;6;7,8
6571131;30/05/2025;Picking Entrepot;1;;1;1,5;;1,5;1,8;;1,8
6573168;30/05/2025;Picking Entrepot;;1;1;;1,9;1,9;;1,9;1,9
6574304;30/05/2025;Picking Entrepot;1;;1;4,6;;4,6;4,8;;4,8
6575114;30/05/2025;Picking Entrepot;;1;1;;3,2;3,2;;3,4;3,4
6575266;30/05/2025;Picking Entrepot;3;;3;8,5;;8,5;9;;9
6582832;30/05/2025;Picking Entrepot;1;;1;7,9;;7,9;8,3;;8,3
6588350;30/05/2025;Picking Entrepot;1;;1;5,2;;5,2;5,5;;5,5
6591992;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
6598119;30/05/2025;Picking Entrepot;1;2;3;6,1;10,4;16,5;6,5;11;17,4
6602188;30/05/2025;Picking Entrepot;;1;1;;2,8;2,8;;3;3
6604890;30/05/2025;Picking Entrepot;2;;2;7,4;;7,4;7,8;;7,8
6605276;30/05/2025;Picking Entrepot;;1;1;;3;3;;3,2;3,2
6636985;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
6647983;30/05/2025;Picking Entrepot;2;;2;2;;2;2,4;;2,4
6662228;30/05/2025;Picking Entrepot;1;;1;1,4;;1,4;1,5;;1,5
6663833;30/05/2025;Picking Entrepot;;2;2;;3,4;3,4;;3,7;3,7
6671764;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
6671788;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
6671789;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
6676087;30/05/2025;Picking Entrepot;6;;6;9,4;;9,4;9,9;;9,9
6678534;30/05/2025;Picking Entrepot;1;;1;0,8;;0,8;1;;1
6679383;30/05/2025;Picking Entrepot;1;;1;4,2;;4,2;4,4;;4,4
6685252;30/05/2025;Picking Entrepot;2;;2;3,2;;3,2;3,9;;3,9
6686861;30/05/2025;Picking Entrepot;2;;2;3,7;;3,7;3,9;;3,9
6687308;30/05/2025;Picking Entrepot;;1;1;;1,8;1,8;;1,9;1,9
6688547;30/05/2025;Picking Entrepot;1;;1;3,6;;3,6;3,8;;3,8
6690308;30/05/2025;Picking Entrepot;;2;2;;17,1;17,1;;20,6;20,6
6692324;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;1,6;1,6
6692325;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;1,6;1,6
6692326;30/05/2025;Picking Entrepot;5;;5;7,6;;7,6;8,1;;8,1
6692336;30/05/2025;Picking Entrepot;2;;2;5,3;;5,3;5,6;;5,6
6693287;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
6695645;30/05/2025;Picking Entrepot;1;;1;2,2;;2,2;2,7;;2,7
6698139;30/05/2025;Picking Entrepot;1;;1;4,2;;4,2;4,4;;4,4
6699108;30/05/2025;Picking Entrepot;2;;2;1,5;;1,5;1,8;;1,8
6702931;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6711713;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
6713525;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,6;;2,6
6717582;30/05/2025;Picking Entrepot;;2;2;;3,6;3,6;;4,3;4,3
6718209;30/05/2025;Picking Entrepot;1;;1;1,4;;1,4;1,5;;1,5
6721147;30/05/2025;Picking Entrepot;2;;2;3,2;;3,2;3,4;;3,4
6730079;30/05/2025;Picking Entrepot;1;;1;7,3;;7,3;7,8;;7,8
6736651;30/05/2025;Picking Entrepot;1;;1;0,5;;0,5;0,7;;0,7
6737388;30/05/2025;Picking Entrepot;1;;1;4,7;;4,7;5;;5
6737438;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
6737668;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6746593;30/05/2025;Picking Entrepot;1;;1;5,5;;5,5;5,8;;5,8
6768642;30/05/2025;Picking Entrepot;2;;2;2,3;;2,3;2,4;;2,4
6769135;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,1;;1,1
6780208;30/05/2025;Picking Entrepot;2;;2;4,8;;4,8;5,1;;5,1
6781382;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;1,7;1,7
6781395;30/05/2025;Picking Entrepot;2;;2;3,7;;3,7;3,9;;3,9
6781524;30/05/2025;Picking Entrepot;;1;1;;2,1;2,1;;2,2;2,2
6781527;30/05/2025;Picking Entrepot;;2;2;;3,3;3,3;;3,5;3,5
6806304;30/05/2025;Picking Entrepot;1;;1;4,7;;4,7;5;;5
6806552;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,7;;2,7
6806555;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
6810740;30/05/2025;Picking Entrepot;;1;1;;2,1;2,1;;2,2;2,2
6829059;30/05/2025;Picking Entrepot;1;;1;2,2;;2,2;2,4;;2,4
6838700;30/05/2025;Picking Entrepot;;1;1;;1,5;1,5;;1,8;1,8
6842151;30/05/2025;Picking Entrepot;;1;1;;1,2;1,2;;1,4;1,4
6846589;30/05/2025;Picking Entrepot;1;;1;3,2;;3,2;3,4;;3,4
6848043;30/05/2025;Picking Entrepot;2;;2;28;;28;29,5;;29,5
6849274;30/05/2025;Picking Entrepot;;1;1;;2,8;2,8;;3;3
6859125;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,5;;2,5
6892756;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6892860;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6892944;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6892948;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6892949;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
6901722;30/05/2025;Picking Entrepot;1;;1;5,4;;5,4;5,7;;5,7
6902612;30/05/2025;Picking Entrepot;2;;2;2,9;;2,9;3,1;;3,1
6903821;30/05/2025;Picking Entrepot;1;;1;0,8;;0,8;0,9;;0,9
6905381;30/05/2025;Picking Entrepot;3;;3;15,6;;15,6;16,5;;16,5
6914355;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;3,5;;3,5
6922640;30/05/2025;Picking Entrepot;2;;2;1,2;;1,2;1,5;;1,5
6923651;30/05/2025;Picking Entrepot;;6;6;;34,1;34,1;;35,9;35,9
6928590;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,4;;2,4
6930658;30/05/2025;Picking Entrepot;1;;1;2,4;;2,4;2,5;;2,5
6931215;30/05/2025;Picking Entrepot;2;;2;7,9;;7,9;8,4;;8,4
6932157;30/05/2025;Picking Entrepot;1;;1;1;;1;1,2;;1,2
6933243;30/05/2025;Picking Entrepot;2;;2;3,6;;3,6;3,8;;3,8
6935902;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
6936811;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
6939054;30/05/2025;Picking Entrepot;1;;1;3,7;;3,7;4,5;;4,5
6945178;30/05/2025;Picking Entrepot;1;;1;4,4;;4,4;4,7;;4,7
6947508;30/05/2025;Picking Entrepot;1;;1;5,7;;5,7;6;;6
6956532;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;2;;2
6957850;30/05/2025;Picking Entrepot;;2;2;;7,3;7,3;;7,7;7,7
6962134;30/05/2025;Picking Entrepot;1;;1;9,8;;9,8;10,3;;10,3
6962189;30/05/2025;Picking Entrepot;;1;1;;1,4;1,4;;1,4;1,4
6966429;30/05/2025;Picking Entrepot;5;;5;9,4;;9,4;9,9;;9,9
6966891;30/05/2025;Picking Entrepot;1;;1;0,7;;0,7;0,8;;0,8
6968252;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,4;;1,4
6968373;30/05/2025;Picking Entrepot;1;;1;1;;1;1,2;;1,2
6969626;30/05/2025;Picking Entrepot;;3;3;;4;4;;4,8;4,8
6970090;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,4;;1,4
6971462;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
6973953;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
6975516;30/05/2025;Picking Entrepot;1;;1;5,4;;5,4;6,5;;6,5
6975647;30/05/2025;Picking Entrepot;2;;2;6,5;;6,5;7,8;;7,8
6976505;30/05/2025;Picking Entrepot;1;;1;1,6;;1,6;1,6;;1,6
6977718;30/05/2025;Picking Entrepot;1;;1;0,7;;0,7;0,8;;0,8
6978573;30/05/2025;Picking Entrepot;1;;1;2,5;;2,5;2,6;;2,6
6979455;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;1,9;;1,9
6982694;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;1,7;1,7
6985534;30/05/2025;Picking Entrepot;24;;24;12,1;;12,1;12,7;;12,7
7012778;30/05/2025;Picking Entrepot;;2;2;;32,2;32,2;;34;34
7037394;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;3,5;;3,5
7046320;30/05/2025;Picking Entrepot;;1;1;;1,9;1,9;;2;2
7048800;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
7049692;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
7050891;30/05/2025;Picking Entrepot;1;;1;1,6;;1,6;1,6;;1,6
7057444;30/05/2025;Picking Entrepot;6;;6;2,2;;2,2;2,3;;2,3
7072302;30/05/2025;Picking Entrepot;1;;1;1,3;;1,3;1,6;;1,6
7073543;30/05/2025;Picking Entrepot;2;;2;2,5;;2,5;2,6;;2,6
7090811;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
7091920;30/05/2025;Picking Entrepot;2;;2;23,4;;23,4;24,7;;24,7
7095298;30/05/2025;Picking Entrepot;3;;3;6,2;;6,2;6,6;;6,6
7102301;30/05/2025;Picking Entrepot;;1;1;;7,5;7,5;;7,9;7,9
7115498;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
7123872;30/05/2025;Picking Entrepot;1;;1;2,2;;2,2;2,3;;2,3
7124682;30/05/2025;Picking Entrepot;;2;2;;8,4;8,4;;8,8;8,8
7128650;30/05/2025;Picking Entrepot;1;;1;1,2;;1,2;1,2;;1,2
7132351;30/05/2025;Picking Entrepot;2;;2;4,2;;4,2;4,4;;4,4
7132954;30/05/2025;Picking Entrepot;2;;2;5,1;;5,1;5,4;;5,4
7133036;30/05/2025;Picking Entrepot;2;;2;4,5;;4,5;4,8;;4,8
7135221;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1,1;;1,1
7135468;30/05/2025;Picking Entrepot;42;;42;37,4;;37,4;39,5;;39,5
7137749;30/05/2025;Picking Entrepot;1;;1;1;;1;1,2;;1,2
7146663;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
7147846;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
7165453;30/05/2025;Picking Entrepot;;2;2;;6,9;6,9;;7,3;7,3
7165528;30/05/2025;Picking Entrepot;2;;2;3,4;;3,4;4,1;;4,1
7175503;30/05/2025;Picking Entrepot;1;;1;1,2;;1,2;1,5;;1,5
7181022;30/05/2025;Picking Entrepot;2;;2;5,7;;5,7;6;;6
7186440;30/05/2025;Picking Entrepot;1;;1;4,2;;4,2;4,4;;4,4
7191760;30/05/2025;Picking Entrepot;1;;1;2,1;;2,1;2,2;;2,2
7191763;30/05/2025;Picking Entrepot;1;;1;1,2;;1,2;1,4;;1,4
7193666;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
7197737;30/05/2025;Picking Entrepot;1;;1;3,8;;3,8;4;;4
7200962;30/05/2025;Picking Entrepot;1;;1;3,2;;3,2;3,4;;3,4
7201135;30/05/2025;Picking Entrepot;1;;1;2,2;;2,2;2,3;;2,3
7201702;30/05/2025;Picking Entrepot;9;;9;106,3;;106,3;112,1;;112,1
7203845;30/05/2025;Picking Entrepot;1;;1;2,4;;2,4;2,5;;2,5
7204164;30/05/2025;Picking Entrepot;1;;1;5,4;;5,4;6,5;;6,5
7204232;30/05/2025;Picking Entrepot;1;;1;3,5;;3,5;3,8;;3,8
7208455;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
7208466;30/05/2025;Picking Entrepot;2;;2;6,5;;6,5;6,8;;6,8
7210299;30/05/2025;Picking Entrepot;;1;1;;6,4;6,4;;6,8;6,8
7210307;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1;;1
7210417;30/05/2025;Picking Entrepot;1;;1;4,5;;4,5;4,8;;4,8
7213750;30/05/2025;Picking Entrepot;1;;1;5,4;;5,4;5,7;;5,7
7214603;30/05/2025;Picking Entrepot;5;;5;5,2;;5,2;5,5;;5,5
7217259;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,4;;2,4
7218241;30/05/2025;Picking Entrepot;3;;3;10,1;;10,1;10,7;;10,7
7219751;30/05/2025;Picking Entrepot;;1;1;;4,3;4,3;;4,5;4,5
7220226;30/05/2025;Picking Entrepot;1;;1;1,6;;1,6;1,7;;1,7
7221779;30/05/2025;Picking Entrepot;1;;1;4,5;;4,5;4,8;;4,8
7222375;30/05/2025;Picking Entrepot;3;;3;5,9;;5,9;6,3;;6,3
7223025;30/05/2025;Picking Entrepot;3;;3;4,7;;4,7;5;;5
7226413;30/05/2025;Picking Entrepot;;1;1;;2,3;2,3;;2,5;2,5
7228749;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;3,5;;3,5
7234089;30/05/2025;Picking Entrepot;1;;1;2,7;;2,7;2,9;;2,9
7244905;30/05/2025;Picking Entrepot;3;;3;14,2;;14,2;15;;15
7257240;30/05/2025;Picking Entrepot;1;;1;0,7;;0,7;0,9;;0,9
7277029;30/05/2025;Picking Entrepot;2;;2;6,4;;6,4;6,8;;6,8
7278600;30/05/2025;Picking Entrepot;1;;1;0,8;;0,8;1;;1
7279924;30/05/2025;Picking Entrepot;1;;1;1,5;;1,5;1,8;;1,8
7281638;30/05/2025;Picking Entrepot;1;;1;1,1;;1,1;1,3;;1,3
7285644;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2,2;;2,2
7285664;30/05/2025;Picking Entrepot;;1;1;;1,6;1,6;;2;2
7293126;30/05/2025;Picking Entrepot;2;;2;3,2;;3,2;3,4;;3,4
7297303;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1;;1
7299159;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
7300341;30/05/2025;Picking Entrepot;1;;1;12,2;;12,2;12,8;;12,8
7302160;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
7303763;30/05/2025;Picking Entrepot;1;;1;1,9;;1,9;2;;2
7310051;30/05/2025;Picking Entrepot;1;;1;1,3;;1,3;1,6;;1,6
7310725;30/05/2025;Picking Entrepot;2;;2;3,8;;3,8;4;;4
7311648;30/05/2025;Picking Entrepot;1;;1;1,4;;1,4;1,5;;1,5
7312481;30/05/2025;Picking Entrepot;1;;1;3,2;;3,2;3,4;;3,4
7315421;30/05/2025;Picking Entrepot;1;;1;3,3;;3,3;3,5;;3,5
7315437;30/05/2025;Picking Entrepot;1;;1;2,3;;2,3;2,4;;2,4
7315448;30/05/2025;Picking Entrepot;2;;2;4,5;;4,5;4,7;;4,7
7315627;30/05/2025;Picking Entrepot;1;;1;2;;2;2,1;;2,1
7315759;30/05/2025;Picking Entrepot;;2;2;;5,5;5,5;;5,8;5,8
7317528;30/05/2025;Picking Entrepot;2;;2;4,2;;4,2;4,4;;4,4
7325461;30/05/2025;Picking Entrepot;1;;1;0,9;;0,9;1;;1
7325539;30/05/2025;Picking Entrepot;1;;1;1,5;;1,5;1,6;;1,6
7327283;30/05/2025;Picking Entrepot;3;;3;2,8;;2,8;3;;3
7334481;30/05/2025;Picking Entrepot;2;;2;4,7;;4,7;5;;5
7336196;30/05/2025;Picking Entrepot;1;;1;2,9;;2,9;3,1;;3,1
7349802;30/05/2025;Picking Entrepot;1;;1;1,8;;1,8;1,9;;1,9
7362513;30/05/2025;Picking Entrepot;1;;1;1,7;;1,7;1,8;;1,8
7377629;30/05/2025;Picking Entrepot;4;;4;29,4;;29,4;31,1;;31,1
7377844;30/05/2025;Picking Entrepot;1;;1;2,8;;2,8;3;;3
