CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
6069994;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6069994;1612945;667073              
6069996;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6069996;1612945;667095              
6069997;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6069997;1612945;667100              
6069998;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6069998;1612945;667156              
6069999;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6069999;1612945;667178              
6070000;509;30/05/2025;31;16;16;8;16,93;7,14;1060;54;9999;16,93;7,14;9969,1;10006,14;1612891;31/05/2025;28/05/2025;9969;40;6070000;1612891;215481              
6070006;794;30/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6070006;1612945;667204              
6070705;794;31/05/2025;11;30;30;10;16,52;4;1060;54;9999;16,52;4;9974,19;10003;1612946;02/06/2025;28/05/2025;9974;16;6070705;1612946;188894              
6070706;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6070706;1612921;667896              
6070797;794;31/05/2025;0;;40;10;0;0;1060;46;33;0;0;33;33;1612946;02/06/2025;28/05/2025;33;0;6070797;1612946;188899              
6070949;509;30/05/2025;27;12;24;12;18,86;7,78;1060;54;9999;18,86;7,78;9978,63;10006,78;1612891;31/05/2025;28/05/2025;9979;32;6070949;1612891;668312              
6071750;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6071750;1612921;671828              
6071805;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6071805;1612921;672125              
6072801;509;30/05/2025;2396;;840;840;10,74;4,93;1064;54;9999;10,74;4,93;7613,82;10003,93;1612887;31/05/2025;28/05/2025;7614;2400;6072801;1612887;679800              
6072825;691;31/05/2025;0;;20;20;0;0;1070;46;0;0;0;0;0;1612922;02/06/2025;28/05/2025;0;0;6072825;1612922;679840              
6073748;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6073748;1612921;690438              
6073753;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6073753;1612921;
6073776;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6073776;1612921;690663              
6073806;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6073806;1612886;690988              
6073819;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6073819;1612886;691166              
6073821;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6073821;1612886;691186              
6073824;794;31/05/2025;61;;45;15;0,2;0,05;1060;54;9999;0,2;0,05;9938,26;9999,05;1612946;02/06/2025;28/05/2025;9938;61;6073824;1612946;204684              
6074633;794;30/05/2025;0;;36;6;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6074633;1612945;702351              
6074635;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6074635;1612886;H88951              
6074875;691;30/05/2025;0;;1;2;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6074875;1612921;706719              
6074877;691;30/05/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6074877;1612921;706726              
6074878;691;30/05/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6074878;1612921;706737              
6074938;557;31/05/2025;210;;6;6;0,08;0,02;1080;54;9999;0,08;0,02;9789,1;9999,02;1612906;02/06/2025;28/05/2025;9789;210;6074938;1612906;707001              
6074944;509;29/05/2025;0;;24;24;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6074944;1612886;
6075072;794;30/05/2025;0;;64;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6075072;1612945;H89379              
6075082;557;31/05/2025;142;216;6;6;0,08;0,03;1080;54;9999;0,08;0,03;9641,1;9999,03;1612906;02/06/2025;28/05/2025;9641;142;6075082;1612906;707377              
6075092;557;31/05/2025;244;270;6;6;0,08;0,02;1080;54;9999;0,09;0,02;9485,1;9999,02;1612906;02/06/2025;28/05/2025;9485;244;6075092;1612906;707570              
6075095;557;31/05/2025;87;216;6;6;0,13;0,06;1080;54;9999;0,13;0,07;9696,14;9999,07;1612906;02/06/2025;28/05/2025;9696;87;6075095;1612906;707666              
6075143;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6075143;1612921;707965              
6075263;794;30/05/2025;0;;36;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6075263;1612945;715826              
6075545;509;29/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6075545;1612886;H89580              
6075694;794;31/05/2025;37;;36;12;21;6,22;1060;54;9999;21;6,22;9982,89;10005,22;1612946;02/06/2025;28/05/2025;9983;43;6075694;1612946;416027              
6075695;794;30/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6075695;1612945;716275              
6075878;522;31/05/2025;93;144;12;6;1,25;0,43;1060;54;9999;1,25;0,43;9763,62;9999,43;1612900;02/06/2025;28/05/2025;9764;93;6075878;1612900;831928              
6076001;509;30/05/2025;20;35;7;7;13,5;10;1060;54;9999;13,5;10;9957,5;10009;1612891;31/05/2025;28/05/2025;9958;34;6076001;1612891;716780              
6076063;509;30/05/2025;20;14;7;7;19,35;9,6;1060;54;9999;19,35;9,6;9984,85;10008,6;1612891;31/05/2025;28/05/2025;9985;27;6076063;1612891;716871              
6076081;509;30/05/2025;0;;7;7;12,24;6,5;1060;54;9999;12,24;6,5;10011,24;10005,5;1612891;31/05/2025;28/05/2025;10006;0;6076081;1612891;716910              
6076222;509;30/05/2025;0;;30;6;0;0;1060;46;16;0;0;16;16;1612891;31/05/2025;28/05/2025;16;0;6076222;1612891;720105              
6076236;509;30/05/2025;0;;30;6;17,19;8,33;1060;46;28;17,19;8,33;45,19;36,33;1612891;31/05/2025;28/05/2025;36;0;6076236;1612891;720107              
6076454;509;30/05/2025;49;30;30;6;35,54;17,67;1060;54;9999;35,55;17,67;9955,55;10016,67;1612891;31/05/2025;28/05/2025;9956;62;6076454;1612891;720511              
6076481;509;30/05/2025;9;102;30;6;52;26,78;1060;54;9999;52;26,78;9939,89;10025,78;1612891;31/05/2025;28/05/2025;9940;24;6076481;1612891;720760              
6076492;509;30/05/2025;26;60;30;6;36,26;17,67;1060;46;9999;36,26;17,67;9949,51;10016,67;1612891;31/05/2025;28/05/2025;9950;39;6076492;1612891;720941              
6076503;509;30/05/2025;64;30;30;6;33,23;15,44;1060;46;9999;33,23;15,44;9938,48;10014,44;1612891;31/05/2025;28/05/2025;9938;77;6076503;1612891;720977              
6076520;509;29/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6076520;1612886;
6077011;794;31/05/2025;34;;24;12;0,1;0,04;1060;46;9999;0,1;0,04;9965,12;9999,04;1612946;02/06/2025;28/05/2025;9965;34;6077011;1612946;778357              
6077114;509;29/05/2025;0;;132;132;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6077114;1612886;724033              
6077128;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6077128;1612886;724178              
6077533;794;30/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6077533;1612945;729091              
6077590;691;30/05/2025;0;;12;12;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6077590;1612921;729329              
6077878;691;30/05/2025;0;;144;144;0;0;1072;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6077878;1612921;733138              
6078054;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6078054;1612921;732498              
6078928;509;29/05/2025;0;;132;132;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6078928;1612886;739966              
6079409;509;31/05/2025;0;;12;6;0;0;1060;54;10;0;0;10;10;1612892;02/06/2025;28/05/2025;10;0;6079409;1612892;740660              
6079960;691;30/05/2025;0;;5;5;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6079960;1612921;743230              
6080581;691;30/05/2025;0;;5;5;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6080581;1612921;744808              
6081470;794;31/05/2025;0;;1;1;2,36;0,5;1060;46;10;2,36;0,5;12,36;10,5;1612946;02/06/2025;28/05/2025;10;0;6081470;1612946;S34528              
6081504;794;30/05/2025;4;;1;1;0,86;0,22;1060;46;0;0,86;0,22;-2,7;0,22;1612945;31/05/2025;28/05/2025;0;4;6081504;1612945;
6081767;794;31/05/2025;22;;6;6;0,1;0,03;1060;46;9999;0,1;0,03;9977,13;9999,03;1612946;02/06/2025;28/05/2025;9977;22;6081767;1612946;750249              
6082051;691;31/05/2025;28;12;4;4;0,29;0,09;1071;54;9999;0,29;0,09;9959,36;9999,09;1612922;02/06/2025;28/05/2025;9959;28;6082051;1612922;755019              
6082052;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6082052;1612921;
6082416;691;31/05/2025;0;12;24;12;0,12;0,12;1070;54;48;0,12;0,12;36,12;48,12;1612922;04/06/2025;28/05/2025;36;0;6082416;1612922;230776              
6082616;509;29/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6082616;1612886;758583              
6082720;509;29/05/2025;0;;1680;10;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6082720;1612890;
6082844;794;31/05/2025;171;150;40;10;1,22;0,41;1060;54;9999;1,22;0,41;9679,55;9999,41;1612946;02/06/2025;28/05/2025;9680;171;6082844;1612946;H93981              
6082867;794;31/05/2025;25;20;20;10;0,17;0,05;1060;54;9999;0,17;0,05;9954,2;9999,05;1612946;02/06/2025;28/05/2025;9954;25;6082867;1612946;H93983              
6083264;691;30/05/2025;0;;20;20;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6083264;1612921;761746              
6083265;691;02/06/2025;18;;20;20;0,12;0,03;1070;46;9999;0,12;0,03;9981,13;9999,03;1612919;04/06/2025;28/05/2025;9981;18;6083265;1612919;761748              
6083266;691;30/05/2025;0;;20;20;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6083266;1612921;761750              
6083351;794;31/05/2025;53;;30;6;0,08;0,02;1060;46;9999;0,08;0,02;9946,14;9999,02;1612946;02/06/2025;28/05/2025;9946;53;6083351;1612946;761869              
6083492;509;29/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6083492;1612886;763947              
6083711;794;31/05/2025;3;;1;1;1,55;0,86;1060;46;10;1,55;0,86;8,15;10,86;1612946;02/06/2025;28/05/2025;8;4;6083711;1612946;S34530              
6083881;509;29/05/2025;0;;40;40;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6083881;1612886;770604              
6084224;509;29/05/2025;0;;14;14;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6084224;1612886;
6084233;509;29/05/2025;0;;14;14;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6084233;1612886;771299              
6084286;509;29/05/2025;0;;24;24;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6084286;1612886;771831              
6084301;509;29/05/2025;0;;1;1;0;0;;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;;6084301;1612890;K34291              
6084303;509;29/05/2025;0;;1;1;0;0;;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;;6084303;1612890;K34292              
6084309;557;31/05/2025;74;50;10;10;0,68;0,15;1080;54;9999;0,68;0,15;9875,79;9999,15;1612906;02/06/2025;28/05/2025;9876;74;6084309;1612906;182560              
6084321;794;31/05/2025;53;;48;12;0,04;0,01;1060;54;9999;0,04;0,01;9946,04;9999,01;1612946;02/06/2025;28/05/2025;9946;53;6084321;1612946;772067              
6084366;509;30/05/2025;219;48;8;8;86,7;63;1060;54;9999;86,7;63;9818,7;10062;1612891;31/05/2025;28/05/2025;9819;259;6084366;1612891;772257              
6084446;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6084446;1612886;
6084476;794;31/05/2025;94;;36;12;0,02;0,01;1060;46;9999;0,01;0,01;9905,02;9999,01;1612946;02/06/2025;28/05/2025;9905;94;6084476;1612946;774431              
6084524;509;30/05/2025;0;;24;12;0;0;1060;54;20;0;0;20;20;1612891;31/05/2025;28/05/2025;20;0;6084524;1612891;775177              
6087153;509;29/05/2025;0;;15;15;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6087153;1612890;
6087427;509;29/05/2025;0;;21;21;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6087427;1612886;
6087531;691;30/05/2025;0;;8;8;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6087531;1612921;781026              
6087558;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6087558;1612921;781043              
6088032;509;29/05/2025;0;;25;25;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6088032;1612890;783310              
6088034;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6088034;1612886;783324              
6088093;509;30/05/2025;0;;12;6;4,67;1,78;1060;54;20;4,67;1,78;24,67;21,78;1612891;31/05/2025;28/05/2025;22;0;6088093;1612891;783607              
6088135;509;30/05/2025;23;24;24;24;9,65;4,8;1060;54;9999;9,65;4,8;9961,25;10003,8;1612891;31/05/2025;28/05/2025;9961;27;6088135;1612891;784147              
6088328;691;30/05/2025;0;;10;10;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6088328;1612921;785606              
6088682;691;30/05/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6088682;1612921;792344              
6088688;691;30/05/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6088688;1612921;792361              
6088713;794;31/05/2025;23;;6;6;0,01;0;1060;54;9999;0,01;0;9976,01;9999;1612946;02/06/2025;28/05/2025;9976;23;6088713;1612946;821938              
6088747;691;30/05/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6088747;1612921;792448              
6088748;794;31/05/2025;0;;24;12;0;0;1060;54;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;6088748;1612946;792465              
6088765;691;30/05/2025;0;;10;10;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6088765;1612921;792487              
6091525;509;29/05/2025;0;;12;12;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6091525;1612886;811579              
6091583;509;30/05/2025;0;;34;17;12,35;7,33;1060;54;20;12,35;7,33;32,35;27,33;1612891;31/05/2025;28/05/2025;27;0;6091583;1612891;812006              
6092252;691;30/05/2025;0;;112;112;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6092252;1612921;844371              
6093037;509;30/05/2025;24;6;6;6;0,26;0,14;1060;46;9999;0,26;0,14;9969,32;9999,15;1612891;31/05/2025;28/05/2025;9969;24;6093037;1612891;H98956              
6093044;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6093044;1612921;844402              
6093599;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6093599;1612886;871986              
6093607;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6093607;1612886;871984              
6094406;794;30/05/2025;0;;288;288;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094406;1612945;690901              
6094411;509;29/05/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6094411;1612890;849730              
6094682;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094682;1612945;851274              
6094683;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094683;1612945;851308              
6094685;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094685;1612945;851320              
6094689;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094689;1612945;851332              
6094693;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094693;1612945;851354              
6094703;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094703;1612945;851364              
6094716;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094716;1612945;851397              
6094719;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6094719;1612945;851407              
6097349;509;29/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6097349;1612886;853533              
6097429;509;29/05/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6097429;1612890;853549              
6097442;509;29/05/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6097442;1612890;853556              
6097487;509;29/05/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6097487;1612886;853560              
6098832;691;31/05/2025;80;70;7;7;1,34;0,35;1060;54;9999;1,34;0,35;9850,65;9999,35;1612925;02/06/2025;28/05/2025;9851;80;6098832;1612925;857268              
6098960;509;29/05/2025;0;;2;2;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6098960;1612886;I01498              
6099502;522;31/05/2025;17;;6;6;0,1;0,03;1060;54;9999;0,1;0,03;9982,13;9999,03;1612900;02/06/2025;28/05/2025;9982;17;6099502;1612900;859890              
6100030;509;29/05/2025;0;;24;24;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6100030;1612890;860961              
6100626;794;30/05/2025;0;;6;6;0;0;1060;46;10;0;0;10;10;1612945;31/05/2025;28/05/2025;10;0;6100626;1612945;824654              
6102830;794;30/05/2025;0;24;6;6;0;0;1060;46;0;0;0;-24;0;1612945;31/05/2025;28/05/2025;0;0;6102830;1612945;868123              
6103516;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6103516;1612886;871959              
6103517;509;29/05/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6103517;1612886;871962              
6103554;794;31/05/2025;39;;40;20;0,07;0,02;1060;46;9999;0,07;0,02;9960,07;9999,02;1612946;02/06/2025;28/05/2025;9960;39;6103554;1612946;914255              
6104085;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6104085;1612886;I04131              
6104545;794;31/05/2025;42;;40;20;28,86;7,89;1060;54;9999;28,86;7,89;9985,97;10006,89;1612946;02/06/2025;28/05/2025;9986;48;6104545;1612946;437117              
6104555;794;31/05/2025;94;40;40;20;51,12;14,33;1060;54;9999;51,12;14,33;9916,23;10013,33;1612946;02/06/2025;28/05/2025;9916;100;6104555;1612946;271480              
6104612;691;30/05/2025;0;;40;40;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6104612;1612921;359089              
6104703;794;31/05/2025;0;;12;6;0;0;1060;54;18;0;0;18;18;1612946;02/06/2025;28/05/2025;18;0;6104703;1612946;875207              
6104807;522;31/05/2025;0;;4;4;0,04;0,01;1060;46;20;0,04;0,01;20,04;20,01;1612900;02/06/2025;28/05/2025;20;0;6104807;1612900;U65655              
6105874;794;31/05/2025;0;;30;30;17,22;5;1060;54;28;17,22;5;45,22;33;1612946;02/06/2025;28/05/2025;33;0;6105874;1612946;879357              
6105959;509;29/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6105959;1612890;I05286              
6108495;509;29/05/2025;0;25;25;25;0;0;1060;46;0;0;0;-25;0;1612890;30/05/2025;28/05/2025;0;0;6108495;1612890;
6108855;794;31/05/2025;19;;6;6;0;0;1060;54;9999;0;0;9980;9999;1612946;02/06/2025;28/05/2025;9980;19;6108855;1612946;881743              
6109197;509;29/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6109197;1612886;882626              
6109279;794;30/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6109279;1612945;
6110838;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6110838;1612890;I07528              
6111114;509;30/05/2025;53;21;14;7;26,54;9,89;1060;54;9999;26,54;9,89;9951,4;10008,89;1612891;31/05/2025;28/05/2025;9951;61;6111114;1612891;887699              
6111116;509;30/05/2025;22;21;14;7;15,04;7,33;1060;54;9999;15,04;7,33;9970,71;10006,33;1612891;31/05/2025;28/05/2025;9971;29;6111116;1612891;887708              
6111184;509;29/05/2025;0;;12;12;0;0;1060;46;83;0;0;83;83;1612890;30/05/2025;28/05/2025;83;0;6111184;1612890;887979              
6111310;509;29/05/2025;0;25;25;25;0;0;1060;46;0;0;0;-25;0;1612890;30/05/2025;28/05/2025;0;0;6111310;1612890;888231              
6111336;509;29/05/2025;0;;5;5;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6111336;1612886;888370              
6111337;509;29/05/2025;0;;5;5;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6111337;1612886;888381              
6111338;509;29/05/2025;0;;5;5;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6111338;1612886;888384              
6111442;794;30/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6111442;1612945;888677              
6111457;794;30/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6111457;1612945;888733              
6111484;794;30/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6111484;1612945;888876              
6111524;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6111524;1612890;172642              
6112630;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6112630;1612921;890666              
6112652;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6112652;1612921;890672              
6112676;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;6112676;1612921;890744              
6112911;509;29/05/2025;0;;5;5;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;6112911;1612890;
6113317;557;31/05/2025;37;30;10;10;0,36;0,1;1080;54;9999;0,35;0,1;9932,43;9999,1;1612906;02/06/2025;28/05/2025;9932;37;6113317;1612906;891956              
6113366;794;30/05/2025;0;;60;60;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6113366;1612945;892038              
6113375;509;30/05/2025;117;96;24;12;107,47;42,11;1060;54;9999;107,47;42,11;9893,02;10041,11;1612891;31/05/2025;28/05/2025;9893;148;6113375;1612891;113765              
6113378;557;31/05/2025;50;;18;6;0,05;0,01;1080;46;9999;0,05;0,01;9949,06;9999,01;1612906;02/06/2025;28/05/2025;9949;50;6113378;1612906;892120              
6113380;557;31/05/2025;25;;18;6;0,07;0,02;1080;54;9999;0,07;0,02;9974,09;9999,02;1612906;02/06/2025;28/05/2025;9974;25;6113380;1612906;482482              
6113901;557;31/05/2025;14;;12;6;0,05;0,01;1080;54;9999;0,05;0,01;9985,05;9999,01;1612906;02/06/2025;28/05/2025;9985;14;6113901;1612906;893065              
6113914;794;31/05/2025;34;;60;6;0,03;0,01;1060;54;9999;0,03;0,01;9965,03;9999,01;1612946;02/06/2025;28/05/2025;9965;34;6113914;1612946;893099              
6114001;509;29/05/2025;0;;189;189;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114001;1612886;900377              
6114187;509;29/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114187;1612886;I08936              
6114188;794;30/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;6114188;1612945;894606              
6114189;509;29/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114189;1612886;I08937              
6114200;509;29/05/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114200;1612886;535850              
6114201;509;29/05/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114201;1612886;535822              
6114203;509;29/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114203;1612886;894659              
6114224;794;30/05/2025;36;;84;84;1,96;0,6;1060;46;10;1,96;0,6;-23,87;10,6;1612945;31/05/2025;28/05/2025;0;36;6114224;1612945;
6114236;509;29/05/2025;0;;32;32;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;6114236;1612886;I08949              
