CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;STOCK_MARCHAND;STOCK;RAL
522;1611950;;1060;3;26/05/2025;28/05/2025;56705;3100880269225;PET 6X50CL EAU GAZ ST YORRE;20;38;19;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7199404;3760135621101;BROOKLYN DEFENDER IPA 4X33CL;6;36;26;72
522;1611950;;1060;3;26/05/2025;28/05/2025;7199520;4002973298084;3KG/7L CAT'S BEST ORIGINAL NF;6;21;19;6
522;1611950;;1060;3;26/05/2025;28/05/2025;7201135;3560071418199;1L PJ ANANAS  BRK CRF EX;80;265;51;136
522;1611950;;1060;3;26/05/2025;28/05/2025;7201354;5449000295750;PET 1 75L FUZE TEA PECHE;150;139;28;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7211724;5449000283856;BTE 6X33CL COCA COLA CHERRY;36;117;43;40
522;1611950;;1060;3;26/05/2025;28/05/2025;7211727;5449000283795;BTE 6X33CL SPRITE;8;117;62;48
522;1611950;;1060;3;26/05/2025;28/05/2025;7211732;5449000283832;BTE 6X33CL FANTA CITRON;12;51;24;16
522;1611950;;1060;3;26/05/2025;28/05/2025;7212346;5449000294340;BTE 6X33CL FANTA MANG FRT DRAG;20;86;51;16
522;1611950;;1060;3;26/05/2025;28/05/2025;7217591;5410228280651;BLE 6X33CL TRIPEL KARMELI 8 4;16;15;0;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7217593;5410228280675;BLE 6X33CL BIERE KWAK 8 4O;12;14;3;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7233275;3057640556913;75CL BIO VOLVIC INFUSION THE N;18;93;35;42
522;1611950;;1060;3;26/05/2025;28/05/2025;7236143;5060108454070;8X15CL CAN FEVER TREE GG BEER;12;32;12;9
557;1611953;13;1080;3;26/05/2025;28/05/2025;4372974;3560070568802;600G COURGETTES RONDEL CRF BIO;20;87;50;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;4454469;3248830719649;510G PIZZA MARIE CMX 4 FROMAG;6;19;15;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4487345;3599740007501;1 02KG 20TP CABILLAUD FIND MSC;12;32;10;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;4491825;3560070484478;1KG POTIRON CUBE CRF CLASSIC;10;45;28;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4512351;3560070523870;270G MINI PIZZA TOM MOZZA CRF;32;30;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4514618;3560070604340;10X100G MOELLEUX 20 MG SIMPL;12;23;14;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4604787;3248830720225;900G PENNE SAUMON MARIE;8;17;3;8
557;1611953;13;1080;3;26/05/2025;28/05/2025;4627893;3248830720188;900G RISOTT0 MARIE CHAMP PLT;24;60;22;16
557;1611953;13;1080;3;26/05/2025;28/05/2025;4632260;3560070694501;270G PIZZETAS 3 FROMAGES CRF;40;38;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4634811;3060731006242;250G ECHALOTE EMINCEE;30;27;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4642335;3560070699223;2 5KG FRITES 9/9 SURGE CRF CLA;44;158;103;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;4642490;3560070697410;2 5KG FRITE ALLUMET 6/6 CRF CL;48;47;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6806554;8710438114638;780G COUNTRY POTATOES;36;155;87;36
557;1611953;13;1080;3;26/05/2025;28/05/2025;6806555;8710438114607;780G ORIGINAL POTATOES;24;55;34;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6828139;3560071223557;450G PUREE POTIMARRON CRF BIO;12;41;32;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6829035;3560071223496;450G OIGNON RGE EMINCE CRF CL;28;108;56;28
557;1611953;13;1080;3;26/05/2025;28/05/2025;6832916;3560071223526;450G PATATE DOUCE CUBE CRF CLA;36;143;74;36
557;1611953;13;1080;3;26/05/2025;28/05/2025;6841873;3083681115970;750G L'EPINARD SRP;30;117;61;670
557;1611953;13;1080;3;26/05/2025;28/05/2025;6847780;3083681116908;750G POELEE LA PARISIENNE;24;92;47;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;6847793;3083681117011;750G POELEE LA MEDITERRANEEN;24;103;46;36
557;1611953;13;1080;3;26/05/2025;28/05/2025;6847815;3083681116977;750G POELEE LA RUSTIQUE;24;141;60;60
557;1611953;13;1080;3;26/05/2025;28/05/2025;6890824;3700141403858;STEAK HACHE 100  PB HALAL 750G;24;43;21;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6914355;3560071176365;650G FRAISE ENTIERE CRF CLASS;64;176;91;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;6945150;8711327373105;B J 465ML COOKIE DOUGH;24;116;62;32
691;1611962;;1071;3;26/05/2025;28/05/2025;7778253;3245416062526;500G TOULOUSE X4 SIMPLE;4;12;1;8
691;1611962;;1070;3;26/05/2025;28/05/2025;27953;3176575414003;YORIK NATURE 1L;16;46;16;16
691;1611962;;1070;3;26/05/2025;28/05/2025;43968;3240930116120;300G RAVIOLI BF DETACHE LUSTUC;48;209;92;72
691;1611962;;1070;3;26/05/2025;28/05/2025;57743;3176572901001;10CL CF EP 30  YOPLAIT;60;208;154;0
691;1611962;;1070;3;26/05/2025;28/05/2025;85179;3166353931402;290G CABILLAUD SC CIT/LEG MARI;12;80;57;12
691;1611962;;1070;3;26/05/2025;28/05/2025;149841;3166350006271;330G TAGLIATEL CARBONARA MARIE;16;37;10;12
691;1611962;;1070;3;26/05/2025;28/05/2025;209813;3266980031183;200G NUGGETS EXTRA CRST LG;78;123;30;18
691;1611962;;1070;3;26/05/2025;28/05/2025;256840;3266980034641;200G BEIGNET PLT S/ET GAULOIS;12;43;21;12
691;1611962;;1070;3;26/05/2025;28/05/2025;648482;3266980033613;200G CORDON BLEU POULET GAULOI;144;461;268;54
691;1611962;;1071;3;26/05/2025;28/05/2025;843389;3270190021001;50CL CREME FR EPAISSE CRF CLA;168;651;274;216
691;1611962;;1070;3;26/05/2025;28/05/2025;994927;3095758798108;2X75G DES EPAULE FLEURY MICHON;72;263;75;120
691;1611962;;1070;3;26/05/2025;28/05/2025;1077867;3270190203414;160G BLC PLT FOUR 4T CRF EXT;600;1385;723;70
691;1611962;;1071;3;26/05/2025;28/05/2025;3389105;3245413937629;500G 2 CUIS PLT PAPRIK CRF SEN;42;111;23;48
691;1611962;;1070;3;26/05/2025;28/05/2025;3457203;3245414061071;450G LAITUE ICEBERG CRF;60;178;55;66
691;1611962;;1071;3;26/05/2025;28/05/2025;3551492;3230890015137;1KG CORDON BLEU S/ATMOSPHERE;16;31;0;16
691;1611962;;1071;3;26/05/2025;28/05/2025;3605465;5413458017585;1KG PILON POULET PINGO PLK;56;307;175;80
691;1611962;;1071;3;26/05/2025;28/05/2025;3609539;5413458017578;1KG FILET POULET PLK;288;928;449;200
691;1611962;;1071;3;26/05/2025;28/05/2025;3699774;3266980346997;750G MORCEAUX PLT MEXICAINE X6;4;10;3;4
691;1611962;;1070;3;26/05/2025;28/05/2025;3835070;3560070384259;125G FEUILLE CHENE CARREFOUR;128;419;174;120
691;1611962;;1070;3;26/05/2025;28/05/2025;3835073;3560070372997;90G LAITUE ICEBERG CARREFOUR;12;40;18;12
691;1611962;;1070;3;26/05/2025;28/05/2025;3835336;3560070384181;200G MACHE CRF;88;209;44;80
691;1611962;;1070;3;26/05/2025;28/05/2025;3840017;3560070394975;125G MESCLUN CRF;12;47;26;12
691;1611962;;1070;3;26/05/2025;28/05/2025;3948056;3061430007158;150G LAITUE 100 COEUR CRUDETTE;16;30;8;8
691;1611962;;1070;3;26/05/2025;28/05/2025;4006031;3083680994613;145G JEUNES POUSSES BONDUELLE;42;96;8;48
509;1611944;;1060;3;26/05/2025;27/05/2025;6781387;3041091422071;230G HACHIS PARM 12M BLEDICHEF;54;61;15;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6781467;3041091436245;250G EPIN CAROT MACA 18M BCHEF;54;47;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6781481;3041091436382;250G RIZ POULET CURRY24M BCHEF;27;33;18;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6781483;3041091436481;2X230G COUSCOUS 12M BCHEF;20;33;19;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6781492;3041091436207;250G CAROTTES PATES 18M BCHEF;27;76;62;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6781704;8008343201179;500G GNOCCHI DI PATATE N0117;24;82;78;32
509;1611944;;1060;3;26/05/2025;27/05/2025;6782373;8711000898901;1KG L'OR SELECTION BNS 4PC;36;25;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6782887;3041091422149;250G RISO COURG SAUM 15M BCHEF;54;81;41;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6790663;5029054222119;3X56 LING  PURE XTRA CARE HUGG;4;19;16;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6804011;5029053562186;KLEENEX BALSAM ETUIS REG P10;16;59;31;16
509;1611944;;1060;3;26/05/2025;27/05/2025;6812770;3182180002092;242G GRILLETINE FROMENT PASQUI;24;82;67;24
509;1611944;;1060;3;26/05/2025;27/05/2025;6812771;3182180002115;242G GRILLETINE BLE COMPLET;24;102;74;36
509;1611944;;1060;3;26/05/2025;27/05/2025;7475397;8410076610737;BARRES PROTEIN CHOCOLAT 4X40G;36;210;190;84
509;1611944;;1060;3;26/05/2025;27/05/2025;7475870;4062300430341;600G BIO LAIT 3 ESSENTIA 10 MO;12;21;13;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7478236;3560071472757;190G SAUCE BOLOGNAISE CRF CLAS;48;114;109;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7482663;8711000681978;SENSEO CORSE X72 PADS;20;30;26;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7492983;3560071465582;150G MINI ROULES FRAISE CFR CL;48;56;23;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7495187;3560071450007;16 CULOTTE BB T7 CRF BABY;6;44;16;24
509;1611944;;1060;3;26/05/2025;27/05/2025;7503155;3045206381321;1 70L LESSIVE DESINFECTANTE GA;6;27;11;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7503959;3560071439231;X40 TABS LAV VSL CLASSIC CRF;21;130;90;21
509;1611944;;1060;3;26/05/2025;27/05/2025;7504140;3560071475512;500G  LENTIL  BLONDES CRF CLAS;20;26;14;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7504769;8410076610621;BARRES SSN CHOCOLAT 5X30G;24;61;53;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7504771;3560071468286;37CL MINI EPIS DE MAIS CRF CLA;24;57;56;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7508911;8720608005383;34G INF GINGEMBRE/CITRON BIO;12;23;24;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7894430;3387390123210;NESTLE CHOCAPIC CEREALES 375G;28;92;75;42
509;1611944;;1060;3;26/05/2025;27/05/2025;7894433;3387390330014;NESTLE NESQUIK CEREALES 375G;12;28;19;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7894452;3387390324082;UC NESTLE CRUNCH CEREALES 375G;14;27;27;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7906385;3560071506056;24X100G EM SCE VI/POIS CHT CRF;6;28;20;14
509;1611944;;1060;3;26/05/2025;27/05/2025;7911329;3487400007025;220G RIZ EXPRESS COMPLET;12;41;39;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7911469;3560071500788;1L BOIS NOISETTE CRF BIO;8;16;18;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7911535;3560071527082;1/6 ANCHOIS HUILE OLIVE RDF;15;31;22;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7915217;3608580140559;590G COMP PECHE BM;6;27;20;6
509;1611944;;1060;3;26/05/2025;27/05/2025;7931130;3760341070540;1KG RIZ THAI ISAN TA;10;82;93;20
509;1611944;;1060;3;26/05/2025;27/05/2025;7934097;3560071537258;680G SAUCE BOLOGNAISE CRF CLAS;24;89;59;36
509;1611944;;1060;3;26/05/2025;27/05/2025;7935911;4062300462267;30G ETOILES FRUITS BIO 12M;27;20;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7937310;3041092020603;20G SOUFFLE MAIS CAR BLED 10M;32;62;49;0
522;1611950;;1060;3;26/05/2025;28/05/2025;58079;3272030001235;BV 70CL MENTHE TRADI MOULIN V;18;67;15;36
522;1611950;;1060;3;26/05/2025;28/05/2025;58080;3272030007237;BV 70CL ORGEAT MOULIN VALD;12;40;18;12
522;1611950;;1060;3;26/05/2025;28/05/2025;73800;3272030009231;BV 70CL FRAISE TRADI MOULIN VA;12;63;41;12
522;1611950;;1060;3;26/05/2025;28/05/2025;73802;3272030030235;BV 70CL CITRON VERT MOULIN V;12;64;30;24
522;1611950;;1060;3;26/05/2025;28/05/2025;75271;3124480072009;PET 1 5L SODA LEMON GINI;6;24;2;18
522;1611950;;1060;3;26/05/2025;28/05/2025;142670;3048431061952;PET 6X50CL EAU MINER VITTEL;16;19;0;72
522;1611950;;1060;3;26/05/2025;28/05/2025;320607;3468570232059;PET 6X50CL EAU MINERALE THONON;4;16;9;4
522;1611950;;1060;3;26/05/2025;28/05/2025;432424;3245390020314;75CL CIDRE DOUX 2 5  RDF;18;57;29;12
522;1611950;;1060;3;26/05/2025;28/05/2025;432425;3245390020321;75CL CIDRE BRUT 4 5  RDF;24;83;43;18
522;1611950;;1060;3;26/05/2025;28/05/2025;472450;3179730107734;BLE 8X20CL PERRIER NATURE;6;52;23;264
522;1611950;;1060;3;26/05/2025;28/05/2025;843825;3270190005124;BLE 75CL SIR  CITRON CRF CLAS;54;234;92;90
522;1611950;;1060;3;26/05/2025;28/05/2025;843827;3270190005117;BLE 75CL SIR  ORANGE CRF CLASS;12;28;6;12
522;1611950;;1060;3;26/05/2025;28/05/2025;7311668;3560071258917;1L BOC PJ POMME TROUBLE RDF;12;26;16;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7332765;3560071440114;BLE 1L SIROP ORGEAT CRF ORIGIN;6;18;8;60
522;1611950;;1060;3;26/05/2025;28/05/2025;7395109;8002270936760;6X33CL SANPELLEGRINO LIMONATA;8;50;27;16
522;1611950;;1060;3;26/05/2025;28/05/2025;7395116;8002270506796;6X33CL SPEL ARANCIA ROSSA;8;48;25;16
522;1611950;;1060;3;26/05/2025;28/05/2025;7408531;3080216055114;12X33CL CARLSBERG PILSNER;5;16;8;93
522;1611950;;1060;3;26/05/2025;28/05/2025;7416904;8002270756832;6X33CL SPEL ESSENA CITR   ZEST;8;47;32;8
522;1611950;;1060;3;26/05/2025;28/05/2025;7417707;8002270856839;6X33CL SPEL MOMENTI PECH T BLA;8;31;8;16
522;1611950;;1060;3;26/05/2025;28/05/2025;7420725;1200101017825;PET 1L OCEAN SPRAY CLASS;30;91;33;30
522;1611950;;1060;3;26/05/2025;28/05/2025;7430469;1200101017955;PET 1L OCEAN SPRAY SANS SUCRE;6;50;28;18
522;1611950;;1060;3;26/05/2025;28/05/2025;7430751;9002490255176;25 CL RB GREEN FRUIT DU DRAG;48;95;53;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7437276;5410228292203;6X33 CL CORONA 0;28;43;16;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7445426;3760060015990;3 95L TRANQ SILICECRISTA CHARB;8;19;23;16
557;1611953;13;1080;3;26/05/2025;28/05/2025;4670150;3560070673193;900G NOUILLES SAUTEES CREV CRF;10;17;10;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4670161;3560070699469;130G FRITES MICRO ONDABLE CRF;48;109;64;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4709331;3560070687350;950G FILE COLIN ALASKA PP BLAN;20;36;19;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4714940;3560070686148;2 5KG FRITE ALLUMETTE PP BLANC;4;10;3;4
557;1611953;13;1080;3;26/05/2025;28/05/2025;4744613;3181232519137;8X125G L'AUTHENTIQ 10  CHARAL;72;70;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4745658;3560070699377;600G POTATOES AROMAT  CRF CLAS;30;169;98;45
557;1611953;13;1080;3;26/05/2025;28/05/2025;4798957;3560070778379;500G BEIGNET CALAMAR ROMAI CRF;10;75;58;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4827002;3560070774326;548G 8 CONE CHOCO/PISTAC SIMPL;6;19;15;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4840441;3498424203553;430G PIZZA 3 FROMAGES LR P M;16;29;15;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4883914;3560070782758;300G QUEUE CREVET CRUE DEC CRF;40;106;59;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4883918;3560070782789;300G QUEUES DE CREVETTE;20;35;20;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4981552;3560070816903;4X120G S H BOUCH 15 MG CRF CLA;18;64;48;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6946506;3560071016685;500G 1L CR GL CHOCOLAT CRF EXT;18;50;17;18
557;1611953;13;1080;3;26/05/2025;28/05/2025;6946515;3560071016661;500G CRM GLAC 1LVANIL CRF EXT;99;230;90;45
557;1611953;13;1080;3;26/05/2025;28/05/2025;6961144;3560071251499;8X80G BAT GL CHOC AMAN CRF EXT;9;72;39;27
557;1611953;13;1080;3;26/05/2025;28/05/2025;6971334;3560071234874;450G POMME GRENAILLE CRF BIO;50;47;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6976527;3560071244880;500G FRITES PATATE DCE CRF EXT;60;236;141;40
557;1611953;13;1080;3;26/05/2025;28/05/2025;6979083;3560071239855;600G EPINARD FEUILLE IQF CRF E;24;115;82;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;7072071;3760197637676;400G GYOZA POULET LEGUME AJINO;24;72;51;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;7072072;3760197637683;400G GYOZA CREVETTE AJINOMOTO;12;30;9;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;7081202;3560070321216;400G OIGNON CUBE SURG CRF CL;60;249;163;30
557;1611953;13;1080;3;26/05/2025;28/05/2025;7086720;3560071263270;375G PIZZA CSP BOLO CRF EXTRA;14;61;42;7
557;1611953;13;1080;3;26/05/2025;28/05/2025;7087169;3560071270377;1 5KG 9/9 FRITE AU FOUR CRF CL;30;122;52;42
557;1611953;13;1080;3;26/05/2025;28/05/2025;7087197;3560071270407;1 5KG 6/6 FRITE AU FOUR CRF CL;18;47;19;12
691;1611962;;1070;3;26/05/2025;28/05/2025;1087562;3270190204015;230G PATE PB BRISEE ROULE CRF;80;260;106;80
691;1611962;;1071;3;26/05/2025;28/05/2025;1100052;3270190022596;LOT 2X230G PATE BRISEE CRF;60;286;123;108
691;1611962;;1070;3;26/05/2025;28/05/2025;1479671;3166359678103;300G PAUPIET VEAU POM BOUL LAR;12;45;10;24
691;1611962;;1070;3;26/05/2025;28/05/2025;1655397;3240932425206;300G RAVIOLIS JBON/FROM LUSTUC;16;60;14;32
691;1611962;;1070;3;26/05/2025;28/05/2025;1783818;3095757047108;80G 2TR BLC POULET SEL REDUIT;30;122;29;66
691;1611962;;1070;3;26/05/2025;28/05/2025;1952485;3245411307769;230G PATE SABLEE CRF CLASSIC;30;114;37;50
691;1611962;;1070;3;26/05/2025;28/05/2025;2352500;3266980266622;400G CORD BLEU DDE X4 GAULOIS;66;197;80;54
691;1611962;;1070;3;26/05/2025;28/05/2025;2369143;3166352940054;300G TAGL PLT CHAMP/CR LEG CIB;12;29;18;0
691;1611962;;1070;3;26/05/2025;28/05/2025;2418604;3245412149146;450G PIZZ CHEVR/LARDON CRF CLA;32;139;101;8
691;1611962;;1070;3;26/05/2025;28/05/2025;2418605;3245412149269;450G PIZZA CHORIZO CRF EXTRA;40;175;82;56
691;1611962;;1070;3;26/05/2025;28/05/2025;2644384;3166352967907;300G ESCAL MILANAI SPAG/BASILI;12;50;27;12
691;1611962;;1070;3;26/05/2025;28/05/2025;1087561;3270190204008;230G FEUILLETEE ROULEE PB CRF;120;329;115;100
691;1611962;;1070;3;26/05/2025;28/05/2025;4040814;3422440006638;2X200G ECRASE PDT AU 2 CAROTTE;16;46;0;32
691;1611962;;1070;3;26/05/2025;28/05/2025;4091956;3560070476923;300G EPINARD A CUIRE CARREFOUR;24;94;33;40
691;1611962;;1070;3;26/05/2025;28/05/2025;4112704;3422440006416;2X200G PUREE CAROTTE FLORETTE;8;40;10;24
691;1611962;;1070;3;26/05/2025;28/05/2025;4114320;3422440006409;2X200G PURE POMME DE TERRE;24;60;6;32
691;1611962;;1071;3;26/05/2025;28/05/2025;4312368;3560070548620;520G PAUPIET DDE S/AT X4 CRFCL;36;84;26;24
691;1611962;;1071;3;26/05/2025;28/05/2025;4340739;3560070569120;500G AILES PLT PAPRIKA CRF SEN;48;147;41;60
691;1611962;;1071;3;26/05/2025;28/05/2025;4340765;3560070569151;500G AILES PLT MEXICAIN CRF SE;16;74;23;36
691;1611962;;1070;3;26/05/2025;28/05/2025;4465716;3083681011517;400G C UR LAITUE MAXI FORMAT;24;54;16;16
691;1611962;;1071;3;26/05/2025;28/05/2025;4506956;3266980566449;750G MRCX POULET JAUNE LG;24;68;13;32
691;1611962;;1071;3;26/05/2025;28/05/2025;4509184;3266980296599;750G MRCX POULET BLANC LG;20;39;4;16
691;1611962;;1071;3;26/05/2025;28/05/2025;4599014;3560070649686;200G TRANCHE FILET DINDE CRF;72;149;44;36
691;1611962;;1071;3;26/05/2025;28/05/2025;4609641;3230890026379;1KG PANES POULET S/ATMO M COQ;24;75;40;12
509;1611944;;1060;3;26/05/2025;27/05/2025;6815975;3036811460365;75CL VELOUTE LEGUME BIO LIEBIG;18;26;16;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6827473;8001841388724;X28 PS NOR COTON PROTEC ALWAYS;16;31;17;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6829475;3560071227692;500ML JUS CITRON CRF BIO;24;169;147;48
509;1611944;;1060;3;26/05/2025;27/05/2025;6836647;3036811367749;2X30CL LEGUME PATES LIEBIG;18;26;17;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6848043;3041091439987;900GR 1ER AGE BLEDILAIT;12;18;12;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6849896;3560071223304;446ML HARICOT ROUGE CRF BIO;24;106;95;36
509;1611944;;1060;3;26/05/2025;27/05/2025;6883369;3560071280772;4X100G DES LA SEM VA CRF BBIO;12;8;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6887265;3560071191535;X42 PH HUMIDE ALOE VERA CRF;60;52;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6887926;3560071191542;X42 PH HUMIDE SENSIIVE CRF;30;136;84;30
509;1611944;;1060;3;26/05/2025;27/05/2025;6892756;3560071281021;4X100G COMP POM POI CRF BB BIO;36;58;44;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6897181;3560071285944;260G ASS PT FEU 18M CRF BB BIO;54;50;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;6900833;3560071245139;400G PULPE TOM BASILIC CRF BIO;24;33;22;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7509233;3560071439255;X30 TABS LAV VS TTEN1 CITR CRF;14;135;88;35
509;1611944;;1060;3;26/05/2025;27/05/2025;7512226;3116430006509;300G DELICHOC LAIT;36;47;21;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7513980;3560071446956;20X90G GOURDES PANACHE AES;20;92;103;20
509;1611944;;1060;3;26/05/2025;27/05/2025;7514770;8718951478848;PAIC VAISSELLE CITRON 1 5L;8;51;21;24
509;1611944;;1060;3;26/05/2025;27/05/2025;7515155;3560071439217;X50 TABS LAVE VAISS SIMPL;35;51;18;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7517264;3560071458737;200ML HLE VIERGE COCO CRF BIO;36;33;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7520296;8720181248214;SKIP CAPS 38D ACTIVECLEAN;27;46;20;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7524493;3760269314863;120G GOURDE MANGUE BIO;60;58;22;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7525902;3560071445539;X48 TABS JAVEL MENTHE CRF EX;48;100;58;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7527388;3560071466091;500G BICARBO SOUDE CRF ESS;20;184;128;40
509;1611944;;1060;3;26/05/2025;27/05/2025;7535046;8000070063334;1KG CN GRAIN CLASSIC RFA;6;62;60;24
509;1611944;;1060;3;26/05/2025;27/05/2025;7535978;8718951538672;PAIC EXCEL2 SUPE DEGRAISSANT 5;24;63;42;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7952794;3178041366298;DECO  STOP MAX 40 LINGETTE;24;90;0;72
509;1611944;;1060;3;26/05/2025;27/05/2025;7955675;3178041366304;DECOLOR STOP CORE 52 LINGETTES;12;33;12;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7959421;8015194532413;1800ML LESS LIQ MARS CHANTECLA;8;20;14;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7959718;3560071544003;1/5 SARDINES HUI OLIVE CRF CLA;12;79;65;24
509;1611944;;1060;3;26/05/2025;27/05/2025;7976934;8700216676793;X9 SWIFFER RECHARGES PLUMEAUX;6;25;15;6
509;1611944;;1060;3;26/05/2025;27/05/2025;7977062;3760341070564;1KG RIZ PARFUME TAUREAU AILE;10;24;18;10
509;1611944;;1060;3;26/05/2025;27/05/2025;7977497;3560071521370;24X100G EM GELE POISS CHAT;2;11;2;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7978324;3560071522520;100G TERR POISSON CHAT SIMPL;64;88;54;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7980256;3248340063485;1L LAIT SANS LACTOSE 1/2E CQLP;18;49;15;18
509;1611944;;1060;3;26/05/2025;27/05/2025;7980257;8445291446991;4X57G GOURM REV BCH GELEE PLT;12;25;16;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7989015;3665468403120;X30 TABS VSL FINISH QUANT;14;30;18;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7990912;3061990144348;175G BN DEL CHOC BROWN;16;31;22;32
522;1611950;;1060;3;26/05/2025;28/05/2025;843833;3270190006954;BLE 75CL SIROP FRAISE CRF CLAS;12;141;65;66
522;1611950;;1060;3;26/05/2025;28/05/2025;857065;5410221166600;1 5 L COLA DR PEPPER;6;15;11;0
522;1611950;;1060;3;26/05/2025;28/05/2025;989766;3068320011837;6X50CL EAU GAZEUSE BADOIT;5;72;49;20
522;1611950;;1060;3;26/05/2025;28/05/2025;1043639;3270190149316;PET 2L BOISS POM POIR  CRF CLA;6;17;7;6
522;1611950;;1060;3;26/05/2025;28/05/2025;1043890;3270190128427;6X20CL NECT MULTIFR CRF CLASS;28;80;21;32
522;1611950;;1060;3;26/05/2025;28/05/2025;1073035;3270190121947;BLE 1L SIR GRENADINE CRF ORIGI;12;54;20;210
522;1611950;;1060;3;26/05/2025;28/05/2025;1207384;3156140010182;75CL BIERE PILS METEOR VC;12;9;;0
522;1611950;;1060;3;26/05/2025;28/05/2025;1225615;5410769100098;BLE 75CL BIER CHOUFFE BLD DUVE;24;60;27;12
