EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
3029330022428;95%;97%;98%;95%;100%;100%
3029330068518;86%;91%;93%;86%;100%;100%
3029330069898;94%;97%;98%;94%;100%;100%
3029330069911;96%;98%;99%;96%;100%;100%
3029330070023;97%;99%;99%;97%;100%;100%
3029330070047;91%;95%;96%;91%;100%;100%
3029330800064;31%;85%;92%;31%;;31%
3029330801016;;;94%;94%;;94%
3029330801900;100%;100%;100%;100%;100%;100%
3029330801955;100%;100%;100%;100%;100%;100%
3031440000241;100%;100%;100%;100%;;100%
3031440000432;100%;100%;100%;100%;;100%
3031440040162;100%;100%;100%;100%;;100%
3031440070206;;72%;72%;72%;;72%
3031440070299;;100%;100%;100%;;100%
3031440071104;100%;100%;100%;100%;;100%
3031440403554;100%;100%;100%;100%;;100%
3031440403813;;100%;100%;100%;;100%
3032220061100;98%;99%;96%;98%;100%;100%
3032220061193;93%;97%;95%;93%;100%;100%
3032220061377;100%;100%;100%;100%;100%;100%
3033124718602;100%;100%;100%;100%;;100%
3033210003339;100%;100%;100%;100%;100%;100%
3033210003858;100%;100%;100%;100%;100%;100%
3033210813815;65%;75%;80%;65%;100%;100%
3033490004514;100%;100%;100%;100%;100%;100%
3033490004521;100%;100%;100%;100%;100%;100%
3033490004545;100%;100%;100%;100%;100%;100%
3033490004576;100%;100%;100%;100%;100%;100%
3033490004583;100%;100%;100%;100%;100%;100%
3033490004590;100%;100%;100%;100%;100%;100%
3033490004613;100%;100%;100%;100%;;100%
3033490005221;100%;99%;99%;100%;100%;100%
3033490005962;100%;100%;100%;100%;100%;100%
3033490005979;;100%;100%;100%;;100%
3033490005986;100%;100%;100%;100%;100%;100%
3033490006006;100%;100%;100%;100%;100%;100%
3033490006037;100%;100%;100%;100%;100%;100%
3033490006051;100%;95%;96%;100%;100%;100%
3033490006099;100%;100%;100%;100%;100%;100%
3033490143589;98%;99%;99%;98%;100%;100%
3033490179861;;100%;100%;100%;;100%
3033490545185;100%;100%;100%;100%;100%;100%
3033490613983;94%;97%;98%;94%;100%;100%
3033490690663;100%;100%;100%;100%;100%;100%
3033490691899;99%;100%;100%;99%;100%;100%
3033490699833;100%;100%;100%;100%;100%;100%
3033490839239;100%;100%;100%;100%;100%;100%
3033490839246;100%;100%;100%;100%;100%;100%
3033490839253;100%;100%;100%;100%;100%;100%
3033491010071;100%;99%;99%;100%;100%;100%
3033491011993;100%;98%;99%;100%;100%;100%
3033491012006;100%;100%;100%;100%;100%;100%
3033491012020;100%;100%;100%;100%;100%;100%
3033491024832;98%;95%;96%;98%;100%;100%
3033491097263;;100%;100%;100%;;100%
3033491139437;100%;100%;100%;100%;100%;100%
3033491139819;100%;99%;100%;100%;100%;100%
3033491147067;100%;100%;100%;100%;100%;100%
3033491208195;100%;100%;100%;100%;100%;100%
3033491213137;100%;100%;92%;100%;;100%
3033491213144;100%;100%;90%;100%;;100%
3033491213151;88%;92%;86%;88%;;88%
3033491213199;72%;84%;90%;72%;89%;89%
3033491213205;91%;93%;95%;91%;100%;100%
3033491213212;85%;86%;89%;85%;81%;81%
3033491214288;94%;97%;96%;94%;0%;0%
3033491214295;100%;100%;94%;100%;;100%
3033491214509;100%;96%;97%;100%;100%;100%
3033491216138;100%;100%;100%;100%;100%;100%
3033491225222;100%;100%;100%;100%;100%;100%
3033491225277;93%;87%;91%;93%;100%;100%
3033491225284;100%;100%;100%;100%;100%;100%
3033491227097;70%;77%;84%;70%;56%;56%
3033491233692;100%;95%;97%;100%;100%;100%
3033491235375;100%;100%;100%;100%;100%;100%
3033491270864;80%;85%;88%;80%;100%;100%
3033491273810;100%;100%;100%;100%;100%;100%
3033491273827;96%;96%;97%;96%;100%;100%
3033491279294;90%;94%;96%;90%;100%;100%
3033491279300;100%;100%;100%;100%;100%;100%
3033491279621;;91%;95%;91%;;91%
3033491279652;;100%;95%;100%;;100%
3033491279683;100%;100%;100%;100%;100%;100%
3033491279706;96%;98%;99%;96%;100%;100%
3033491279713;100%;100%;100%;100%;100%;100%
3033491279720;100%;100%;100%;100%;100%;100%
3033491279737;94%;97%;98%;94%;100%;100%
3033491279744;;100%;100%;100%;;100%
3033491279751;;100%;100%;100%;;100%
3033491279768;;100%;100%;100%;;100%
3033491279775;;100%;95%;100%;;100%
3033491279782;100%;100%;100%;100%;100%;100%
3033491279881;100%;100%;100%;100%;100%;100%
3033491279898;100%;100%;100%;100%;100%;100%
3033491280115;;100%;100%;100%;;100%
3033491280122;;100%;91%;100%;;100%
3033491313844;100%;100%;100%;100%;100%;100%
3033491313882;100%;100%;100%;100%;100%;100%
3033491313967;91%;95%;97%;91%;100%;100%
3033491314056;88%;96%;94%;88%;50%;50%
3033491314131;100%;100%;100%;100%;100%;100%
3033491314209;100%;100%;100%;100%;;100%
3033491314773;100%;100%;100%;100%;100%;100%
3033491314780;100%;100%;100%;100%;100%;100%
3033491314797;96%;98%;98%;96%;100%;100%
3033491314810;100%;100%;100%;100%;100%;100%
3033491314827;100%;100%;100%;100%;100%;100%
3033491314834;100%;100%;100%;100%;100%;100%
3033491322365;100%;100%;100%;100%;100%;100%
3033491322396;;100%;94%;100%;;100%
3033491324536;;100%;100%;100%;;100%
3033491324574;100%;100%;97%;100%;100%;100%
3033491324581;100%;100%;98%;100%;100%;100%
3033491324598;100%;100%;86%;100%;100%;100%
3033491324918;100%;100%;92%;100%;100%;100%
3033491325243;100%;93%;95%;100%;100%;100%
3033491325250;100%;94%;96%;100%;100%;100%
3033491325366;100%;100%;100%;100%;100%;100%
3033491325519;100%;97%;98%;100%;100%;100%
3033491325724;100%;100%;100%;100%;100%;100%
3033491350641;;100%;100%;100%;;100%
3033491350672;100%;100%;100%;100%;100%;100%
3033491350689;100%;100%;100%;100%;100%;100%
3033491350795;100%;100%;99%;100%;100%;100%
3033491350863;100%;100%;100%;100%;100%;100%
3033491350948;100%;100%;100%;100%;100%;100%
3033491350955;100%;100%;100%;100%;100%;100%
3033491351082;87%;93%;96%;87%;100%;100%
3033491351198;;100%;100%;100%;;100%
3033491351204;;100%;100%;100%;;100%
3033491358197;;100%;100%;100%;;100%
3033491358340;;94%;97%;94%;;94%
3033491358357;;100%;100%;100%;;100%
3033491358364;;100%;100%;100%;;100%
3033491358371;;100%;92%;100%;;100%
3033491364358;100%;100%;100%;100%;100%;100%
3033491364365;100%;100%;100%;100%;100%;100%
3033491364389;100%;100%;100%;100%;100%;100%
3033491370328;100%;100%;100%;100%;100%;100%
3033491370335;100%;95%;96%;100%;100%;100%
3033491377006;93%;87%;91%;93%;100%;100%
3033491377105;100%;95%;92%;100%;100%;100%
3033491377112;96%;94%;96%;96%;100%;100%
3033491382154;100%;100%;100%;100%;100%;100%
3033491382178;75%;92%;89%;75%;60%;60%
3033491382185;100%;98%;99%;100%;100%;100%
3033491402784;100%;100%;100%;100%;100%;100%
3033491420221;100%;100%;100%;100%;;100%
3033491420467;100%;100%;100%;100%;;100%
3033491420665;100%;100%;100%;100%;;100%
3033491420702;100%;100%;100%;100%;;100%
3033491420795;100%;100%;100%;100%;;100%
3033491422812;100%;100%;100%;100%;;100%
3033491426209;;89%;97%;89%;;89%
3033491427275;100%;100%;100%;100%;;100%
3033491428715;;;78%;78%;;78%
3033491428746;100%;100%;100%;100%;;100%
3033491432736;100%;100%;99%;100%;100%;100%
3033491432774;91%;82%;87%;91%;100%;100%
3033491433306;100%;100%;100%;100%;100%;100%
3033491447242;95%;95%;95%;95%;;95%
3033491447259;100%;100%;100%;100%;;100%
3033491451652;90%;72%;79%;90%;89%;89%
3033491451683;100%;91%;93%;100%;100%;100%
3033491460852;;;0%;0%;;0%
3033491474187;;100%;100%;100%;;100%
3033491482892;100%;94%;95%;100%;100%;100%
3033491482953;98%;99%;99%;98%;100%;100%
3033491485756;98%;83%;75%;98%;100%;100%
3033491485763;97%;80%;72%;97%;94%;94%
3033491529726;100%;100%;100%;100%;100%;100%
3033491529740;;100%;100%;100%;;100%
3033491579714;100%;100%;100%;100%;100%;100%
3033491579738;100%;100%;100%;100%;100%;100%
3033491579752;100%;100%;100%;100%;100%;100%
3033491579769;97%;99%;98%;97%;100%;100%
3033491579943;100%;100%;100%;100%;;100%
3033491579981;100%;100%;100%;100%;;100%
3033491580017;;100%;100%;100%;;100%
3033491580055;100%;100%;100%;100%;;100%
3033491580536;100%;96%;97%;100%;100%;100%
3033491588136;100%;98%;98%;100%;100%;100%
3033491601910;100%;100%;100%;100%;;100%
3033491602030;100%;100%;100%;100%;100%;100%
3033491633591;100%;91%;92%;100%;;100%
3033491638336;100%;100%;100%;100%;100%;100%
3033491638343;100%;100%;100%;100%;100%;100%
3033491638350;100%;100%;100%;100%;100%;100%
3033491638374;100%;100%;100%;100%;100%;100%
3033491684791;100%;100%;100%;100%;100%;100%
3033491690334;100%;100%;100%;100%;100%;100%
3033491704642;;84%;89%;84%;;84%
3033491724107;100%;100%;100%;100%;;100%
3033491724633;100%;94%;96%;100%;100%;100%
3033491728167;81%;84%;84%;81%;73%;73%
3033491729218;80%;74%;67%;80%;81%;81%
3033491753558;100%;100%;100%;100%;100%;100%
3033491772917;;100%;96%;100%;;100%
3033491781056;100%;100%;100%;100%;100%;100%
3033491781063;89%;89%;89%;89%;80%;80%
3033491812705;100%;83%;82%;100%;100%;100%
3033491824067;100%;100%;100%;100%;;100%
3033491824364;100%;100%;100%;100%;100%;100%
3033491881398;;100%;100%;100%;;100%
3033491889578;100%;100%;100%;100%;100%;100%
3033491915017;98%;99%;99%;98%;100%;100%
3033491916526;;50%;88%;50%;;50%
3033491916533;;;100%;100%;;100%
3033491917066;100%;100%;100%;100%;100%;100%
3033491942822;50%;71%;71%;50%;;50%
3033491942839;50%;67%;67%;50%;;50%
3033491942846;100%;100%;100%;100%;;100%
3033491949500;;100%;86%;100%;;100%
3033491953637;100%;100%;100%;100%;;100%
3033491967542;;;100%;100%;;100%
3033491967566;;100%;100%;100%;;100%
3033491967573;;100%;85%;100%;;100%
3033491974175;;100%;100%;100%;;100%
3033491974182;90%;95%;97%;90%;100%;100%
3033491974199;;;100%;100%;;100%
3033491974212;;;100%;100%;;100%
3033491977428;100%;100%;100%;100%;;100%
3033491986277;;;100%;100%;;100%
3033491986338;100%;100%;100%;100%;;100%
3033491986680;100%;100%;100%;100%;;100%
3033491986703;100%;100%;100%;100%;;100%
3033491986710;100%;100%;100%;100%;;100%
3033491986734;100%;100%;100%;100%;;100%
3033491987649;;59%;66%;59%;;59%
3033491987915;57%;65%;64%;57%;0%;0%
3033491987960;100%;100%;100%;100%;;100%
3033491988202;100%;70%;74%;100%;;100%
3033491990007;;100%;86%;100%;;100%
3033491990014;;100%;95%;100%;;100%
3033491990021;;100%;100%;100%;;100%
3033491990052;;100%;100%;100%;;100%
3033491993138;;;81%;81%;;81%
3033491993176;;;100%;100%;;100%
3033491993251;;;100%;100%;;100%
3033491997792;69%;72%;72%;69%;83%;83%
3033491998324;;50%;80%;50%;;50%
3033492009951;100%;100%;100%;100%;100%;100%
3033492023568;100%;98%;98%;100%;100%;100%
3033492026156;91%;91%;91%;91%;71%;71%
3033492027511;100%;100%;100%;100%;;100%
3033492036131;96%;78%;78%;96%;100%;100%
3033492038890;;100%;95%;100%;;100%
3033492038906;100%;100%;100%;100%;100%;100%
3033492038913;;88%;74%;88%;;88%
3033492039798;89%;91%;91%;89%;100%;100%
3033492053794;100%;100%;100%;100%;100%;100%
3033492056603;100%;100%;100%;100%;100%;100%
3033492058232;100%;100%;100%;100%;100%;100%
3033492058263;100%;100%;100%;100%;100%;100%
3033492061409;100%;100%;100%;100%;100%;100%
3033492061447;100%;100%;100%;100%;100%;100%
3033492071866;100%;100%;100%;100%;100%;100%
3033492071880;100%;100%;100%;100%;100%;100%
3033610002017;;50%;50%;50%;;50%
3033610002413;;100%;100%;100%;;100%
3033610002697;;100%;100%;100%;;100%
3033610002703;;100%;100%;100%;;100%
3033610002727;;100%;100%;100%;;100%
3033610002765;;60%;60%;60%;;60%
3033610002901;100%;78%;78%;100%;100%;100%
3033610002925;100%;71%;71%;100%;100%;100%
3033610002932;100%;71%;71%;100%;100%;100%
3033610015208;;50%;50%;50%;;50%
3033610019923;;50%;50%;50%;;50%
3033610020011;;50%;50%;50%;;50%
3033610020059;;50%;50%;50%;;50%
3033610020103;;50%;50%;50%;;50%
3033610020110;;50%;50%;50%;;50%
3033610024408;;100%;100%;100%;;100%
3033610024514;;100%;100%;100%;;100%
3033610030928;;50%;50%;50%;;50%
3033610032922;;;100%;100%;;100%
3033610036920;100%;75%;83%;100%;100%;100%
3033610036937;;50%;50%;50%;;50%
3033610043218;;50%;50%;50%;;50%
3033610045724;;67%;67%;67%;;67%
3033610056812;100%;100%;100%;100%;100%;100%
3033610056829;100%;96%;97%;100%;100%;100%
3033610056843;100%;93%;95%;100%;100%;100%
3033610057017;100%;100%;100%;100%;100%;100%
3033610057024;100%;100%;100%;100%;100%;100%
3033610057154;50%;62%;79%;50%;;50%
3033610057161;100%;100%;100%;100%;;100%
3033610057178;100%;100%;100%;100%;;100%
3033610059486;;100%;100%;100%;;100%
3033610060390;;100%;100%;100%;;100%
3033610060406;;100%;100%;100%;;100%
3033610062448;100%;100%;100%;100%;100%;100%
3033610062479;100%;100%;100%;100%;100%;100%
3033610062486;100%;100%;100%;100%;;100%
3033610062707;100%;86%;86%;100%;;100%
3033610062950;100%;95%;95%;100%;100%;100%
3033610069430;;83%;84%;83%;;83%
3033610069492;100%;93%;93%;100%;100%;100%
3033610069508;100%;100%;100%;100%;;100%
3033610070900;;;100%;100%;;100%
3033610071136;;100%;100%;100%;;100%
3033610071303;100%;99%;99%;100%;100%;100%
3033610072010;100%;100%;100%;100%;100%;100%
3033610072935;100%;100%;100%;100%;;100%
3033610075004;100%;94%;94%;100%;100%;100%
3033610075639;100%;100%;100%;100%;100%;100%
3033610076001;100%;96%;97%;100%;100%;100%
3033610076667;;80%;83%;80%;;80%
3033610076971;100%;91%;82%;100%;100%;100%
3033610080541;100%;93%;93%;100%;100%;100%
3033610080831;100%;88%;88%;100%;;100%
3033610083757;100%;96%;97%;100%;100%;100%
3033610086161;100%;92%;94%;100%;100%;100%
3033610086178;100%;94%;94%;100%;100%;100%
3033610086185;100%;92%;92%;100%;100%;100%
3033610086192;100%;92%;92%;100%;100%;100%
3033610087984;;50%;67%;50%;;50%
3033610087991;;50%;67%;50%;;50%
3033610088738;;50%;67%;50%;;50%
3033610089421;100%;100%;100%;100%;;100%
3033610089445;100%;100%;100%;100%;100%;100%
3033610089452;100%;100%;100%;100%;100%;100%
3033610092940;;;100%;100%;;100%
3033610092957;;;100%;100%;;100%
3033610092964;;;100%;100%;;100%
3033610096054;;100%;100%;100%;;100%
3033619260487;;100%;100%;100%;;100%
3033710000821;100%;100%;100%;100%;;100%
3033710001354;;;100%;100%;;100%
3033710002665;100%;100%;91%;100%;;100%
3033710010288;;;100%;100%;;100%
3033710019526;100%;100%;100%;100%;100%;100%
3033710036639;100%;100%;100%;100%;100%;100%
3033710037117;100%;100%;100%;100%;;100%
3033710042814;100%;100%;100%;100%;;100%
3033710047765;100%;100%;100%;100%;100%;100%
3033710050000;100%;75%;86%;100%;100%;100%
3033710064427;0%;18%;47%;0%;0%;0%
3033710064434;11%;35%;55%;11%;0%;0%
3033710065967;100%;100%;100%;100%;100%;100%
3033710071005;100%;100%;100%;100%;100%;100%
3033710072927;100%;100%;100%;100%;100%;100%
3033710074525;100%;100%;100%;100%;100%;100%
3033710074624;100%;100%;100%;100%;100%;100%
3033710075225;100%;100%;100%;100%;100%;100%
3033710076017;100%;100%;100%;100%;100%;100%
3033710076505;;88%;88%;88%;;88%
3033710077274;100%;100%;100%;100%;100%;100%
3033710084005;;100%;100%;100%;;100%
3033710084913;100%;100%;100%;100%;100%;100%
3034450001123;100%;100%;100%;100%;;100%
3034470003107;100%;100%;100%;100%;100%;100%
3034470003114;100%;100%;100%;100%;100%;100%
3035540005854;;100%;100%;100%;;100%
3035542004206;100%;100%;100%;100%;100%;100%
3036810070176;;100%;100%;100%;;100%
3036810230440;100%;100%;100%;100%;100%;100%
3036810230464;86%;94%;96%;86%;100%;100%
3036810230860;45%;65%;71%;45%;;45%
3036810281176;100%;100%;100%;100%;100%;100%
3036810281183;100%;100%;94%;100%;100%;100%
3036811358112;;100%;100%;100%;;100%
3036811358846;100%;100%;100%;100%;;100%
3036811362263;100%;100%;100%;100%;100%;100%
3036811363147;100%;100%;100%;100%;100%;100%
3036811365585;100%;100%;100%;100%;100%;100%
3036811366315;100%;100%;100%;100%;100%;100%
3036811366322;100%;100%;100%;100%;100%;100%
3036811366445;100%;100%;100%;100%;;100%
3036811366926;100%;100%;100%;100%;;100%
3036811366957;;100%;100%;100%;;100%
3036811366988;100%;100%;100%;100%;;100%
3036811367008;100%;100%;100%;100%;100%;100%
3036811367022;;100%;100%;100%;;100%
3036811367640;;100%;100%;100%;;100%
3036811367664;;100%;100%;100%;;100%
3036811367732;100%;100%;100%;100%;;100%
3036811367749;100%;100%;100%;100%;100%;100%
3036811367763;100%;100%;100%;100%;;100%
3036811367787;;100%;100%;100%;;100%
3036811367978;;100%;100%;100%;;100%
3036811368005;100%;100%;100%;100%;;100%
3036811368012;;100%;100%;100%;;100%
3036811368029;;100%;100%;100%;;100%
3036811368272;;100%;100%;100%;;100%
3036811368289;;100%;100%;100%;;100%
3036811460259;83%;92%;97%;83%;;83%
3036811460280;100%;100%;100%;100%;;100%
3036811460365;100%;100%;100%;100%;100%;100%
3036811460396;100%;100%;100%;100%;;100%
3036812020681;100%;100%;100%;100%;;100%
3036812020698;100%;100%;100%;100%;;100%
3036812050640;;;100%;100%;;100%
3036812100147;100%;100%;25%;100%;;100%
3036812513350;100%;100%;100%;100%;100%;100%
3036815424394;100%;100%;100%;100%;;100%
3036815424424;100%;100%;100%;100%;;100%
3036815431149;100%;100%;100%;100%;100%;100%
3036815431200;;100%;100%;100%;;100%
3036815431767;;;100%;100%;;100%
3036815432320;;100%;100%;100%;;100%
3036815437172;;;100%;100%;;100%
3036815437189;100%;100%;100%;100%;;100%
3036815444668;100%;100%;100%;100%;;100%
3036815444675;100%;100%;88%;100%;;100%
3036815444699;100%;100%;100%;100%;;100%
3036815444705;100%;100%;100%;100%;;100%
3036815444712;100%;100%;100%;100%;;100%
3036815449465;;100%;100%;100%;;100%
3036815449489;;100%;100%;100%;;100%
3036815449502;;;100%;100%;;100%
3038350010209;100%;100%;100%;100%;100%;100%
3038350011305;100%;100%;100%;100%;100%;100%
3038350011701;97%;99%;100%;97%;100%;100%
3038350013002;100%;100%;100%;100%;100%;100%
3038350013101;100%;100%;100%;100%;100%;100%
3038350013200;100%;100%;45%;100%;100%;100%
3038350013507;100%;100%;100%;100%;100%;100%
3038350014504;100%;100%;47%;100%;100%;100%
3038350014603;100%;100%;100%;100%;99%;99%
3038350014801;100%;100%;100%;100%;;100%
3038350023001;100%;100%;100%;100%;100%;100%
3038350023605;100%;100%;100%;100%;100%;100%
3038350025005;100%;100%;100%;100%;100%;100%
3038350054203;100%;100%;100%;100%;100%;100%
3038350103604;100%;66%;75%;100%;100%;100%
3038350205001;100%;100%;45%;100%;100%;100%
3038350208613;100%;100%;100%;100%;100%;100%
3038350213037;;100%;100%;100%;;100%
3038350213631;;100%;100%;100%;;100%
3038350215031;;100%;100%;100%;;100%
3038350250803;100%;100%;100%;100%;100%;100%
3038350259806;100%;100%;89%;100%;100%;100%
3038350263605;;;100%;100%;;100%
3038350269805;100%;100%;100%;100%;100%;100%
3038350333001;100%;100%;100%;100%;100%;100%
3038350333100;;;100%;100%;;100%
3038350333605;100%;100%;100%;100%;100%;100%
3038350335005;100%;100%;100%;100%;100%;100%
3038350339706;100%;100%;100%;100%;100%;100%
3038350339805;100%;100%;100%;100%;100%;100%
3038350343000;100%;100%;100%;100%;100%;100%
3038350343604;100%;100%;100%;100%;100%;100%
3038351870307;100%;100%;100%;100%;;100%
3038351870406;;;100%;100%;;100%
3038351886902;;100%;100%;100%;;100%
3038351887008;100%;100%;100%;100%;;100%
3038351887107;;;100%;100%;;100%
3038351907003;100%;100%;100%;100%;;100%
3038351907102;100%;100%;100%;100%;;100%
3038352357005;100%;100%;100%;100%;100%;100%
3038352875035;100%;100%;100%;100%;100%;100%
3038352876506;100%;100%;100%;100%;100%;100%
3038352880206;100%;100%;97%;100%;100%;100%
3038352880305;100%;100%;100%;100%;100%;100%
3038352880404;100%;100%;100%;100%;100%;100%
3038352880909;100%;100%;100%;100%;;100%
3038353020106;100%;100%;100%;100%;100%;100%
3038353421309;100%;100%;96%;100%;;100%
3038353910803;100%;100%;100%;100%;;100%
3038353911909;100%;100%;100%;100%;100%;100%
3038353912203;100%;100%;100%;100%;100%;100%
3038353912500;;100%;100%;100%;;100%
3038353912708;;100%;100%;100%;;100%
3038353920109;100%;100%;100%;100%;100%;100%
3038353933000;;100%;100%;100%;;100%
3038354199603;100%;100%;100%;100%;100%;100%
3038354221106;100%;100%;100%;100%;100%;100%
3038354586403;;89%;96%;89%;;89%
3038354596402;;100%;100%;100%;;100%
3038356802273;100%;100%;100%;100%;;100%
3038356802280;100%;100%;100%;100%;;100%
3038356804123;;100%;100%;100%;;100%
3038356807209;100%;100%;100%;100%;;100%
3038356850809;;100%;100%;100%;;100%
3038356853800;;100%;100%;100%;;100%
3038356855002;;100%;100%;100%;;100%
3038359000782;100%;100%;100%;100%;100%;100%
3038359001178;100%;100%;100%;100%;100%;100%
3038359001185;100%;100%;100%;100%;100%;100%
3038359001413;100%;100%;100%;100%;;100%
3038359002397;100%;100%;100%;100%;100%;100%
3038359002946;100%;100%;100%;100%;;100%
3038359002953;100%;100%;100%;100%;;100%
3038359004155;100%;100%;100%;100%;100%;100%
3038359004186;100%;100%;100%;100%;;100%
3038359005572;100%;100%;100%;100%;100%;100%
3038359005749;;100%;99%;100%;;100%
3038359005756;100%;100%;100%;100%;100%;100%
3038359006418;;100%;100%;100%;;100%
3038359006425;;100%;100%;100%;;100%
3038359006432;;100%;100%;100%;;100%
3038359006449;100%;100%;100%;100%;100%;100%
