CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
5816722;522;30/05/2025;305;72;18;6;0,47;0,16;1060;54;9999;0,47;0,16;9622,64;9999,16;1612284;31/05/2025;27/05/2025;9623;305;5816722;1612284;266922              
5816746;522;30/05/2025;198;54;18;6;0,38;0,14;1060;54;9999;0,38;0,14;9747,48;9999,14;1612284;31/05/2025;27/05/2025;9747;198;5816746;1612284;267048              
5816747;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5816747;1612273;G61214              
5816868;509;28/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5816868;1612276;268775              
5817484;794;30/05/2025;0;;26;13;6,18;3,38;1060;46;20;6,18;3,38;26,18;23,38;1612326;31/05/2025;27/05/2025;23;0;5817484;1612326;268863              
5817618;509;28/05/2025;0;;9;9;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5817618;1612276;G61786              
5817740;509;28/05/2025;179;24;12;12;99,13;62,58;1060;54;9999;99,13;62,58;9895,13;10061,58;1612276;30/05/2025;27/05/2025;9895;227;5817740;1612276;217548              
5818289;794;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5818289;1612325;
5818303;794;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5818303;1612325;K98338              
5818494;794;29/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5818494;1612325;
5819177;509;28/05/2025;0;;153;153;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5819177;1612276;583892              
5819399;794;30/05/2025;33;48;12;12;33,42;7,14;1060;54;9999;33,42;7,14;9951,25;10006,14;1612326;31/05/2025;27/05/2025;9951;41;5819399;1612326;S94043              
5819415;794;29/05/2025;0;;175;175;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5819415;1612325;644500              
5819517;794;30/05/2025;59;96;24;12;96,54;32,56;1060;54;9999;96,55;32,56;9940,77;10031,56;1612326;31/05/2025;27/05/2025;9941;79;5819517;1612326;274972              
5819811;691;30/05/2025;0;;6;6;0;0;1070;46;7;0;0;7;7;1612303;31/05/2025;27/05/2025;7;0;5819811;1612303;275333              
5819958;509;28/05/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5819958;1612273;
5819962;509;28/05/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5819962;1612273;276503              
5819967;509;28/05/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5819967;1612273;
5819973;509;28/05/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5819973;1612273;
5821388;509;28/05/2025;0;;15;15;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5821388;1612273;G63181              
5821499;509;28/05/2025;0;;15;15;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5821499;1612273;G63198              
5821572;509;28/05/2025;0;;32;8;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5821572;1612276;283403              
5821578;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5821578;1612273;283417              
5822461;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5822461;1612273;
5822916;557;30/05/2025;93;21;21;7;0,02;0,01;1080;46;15;0,02;0,01;-98,98;15,01;1612290;31/05/2025;27/05/2025;0;93;5822916;1612290;353708              
5822918;557;30/05/2025;213;140;7;7;0,12;0,04;1080;54;9999;0,12;0,04;9646,15;9999,04;1612290;31/05/2025;27/05/2025;9646;213;5822918;1612290;356785              
5822927;557;30/05/2025;225;102;6;6;0,06;0,02;1080;54;9999;0,06;0,02;9672,08;9999,02;1612290;31/05/2025;27/05/2025;9672;225;5822927;1612290;289982              
5823068;509;28/05/2025;50;;48;24;4,46;2,79;1060;54;9999;4,46;2,79;9953,79;10001,79;1612276;30/05/2025;27/05/2025;9954;52;5823068;1612276;290829              
5823092;509;28/05/2025;26;;72;18;5,2;3,09;1060;54;9999;5,2;3,09;9978,64;10002,09;1612276;30/05/2025;27/05/2025;9979;30;5823092;1612276;119867              
5823099;509;28/05/2025;33;98;28;14;15,19;9,08;1060;54;9999;15,19;9,08;9882,75;10008,08;1612276;30/05/2025;27/05/2025;9883;38;5823099;1612276;119872              
5823103;509;28/05/2025;46;50;20;10;47,03;30,14;1060;54;9999;47,03;30,14;9950,37;10029,15;1612276;30/05/2025;27/05/2025;9950;66;5823103;1612276;291170              
5823170;509;28/05/2025;0;;9;9;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5823170;1612273;K25136              
5823601;509;28/05/2025;0;;8;8;11,98;7,2;1060;46;20;11,98;7,21;31,98;27,2;1612276;30/05/2025;27/05/2025;27;0;5823601;1612276;338411              
5823641;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5823641;1612273;295167              
5824208;509;28/05/2025;309;;24;6;68,29;47,4;1060;54;9999;68,29;47,4;9757,96;10046,4;1612276;30/05/2025;27/05/2025;9758;337;5824208;1612276;030815              
5824275;509;28/05/2025;21;48;16;8;0,24;0,14;1060;54;9999;0,24;0,14;9930,37;9999,14;1612276;30/05/2025;27/05/2025;9930;19;5824275;1612276;298416              
5825388;509;28/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5825388;1612273;309203              
5825672;522;30/05/2025;831;;180;180;0,68;0,23;1060;54;9999;0,68;0,23;9168,87;9999,23;1612284;31/05/2025;27/05/2025;9169;831;5825672;1612284;569272              
5825853;522;30/05/2025;129;;12;12;0,11;0,06;1060;54;9999;0,11;0,06;9870,17;9999,06;1612284;31/05/2025;27/05/2025;9870;129;5825853;1612284;296662              
5826426;509;28/05/2025;0;;36;12;6,9;5,23;1060;46;20;6,9;5,23;26,9;25,23;1612276;30/05/2025;27/05/2025;25;0;5826426;1612276;911703              
5826641;522;30/05/2025;27;;12;6;0,23;0,09;1060;54;9999;0,23;0,09;9882,26;9999,09;1612284;31/05/2025;27/05/2025;9882;27;5826641;1612284;317007              
5826676;509;28/05/2025;0;;2;2;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5826676;1612273;317208              
5826902;509;28/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5826902;1612276;
5827582;794;30/05/2025;9;24;12;6;14,27;7,14;1060;54;9999;14,27;7,14;9980,04;10006,14;1612326;31/05/2025;27/05/2025;9980;14;5827582;1612326;604294              
5827603;509;30/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612277;31/05/2025;27/05/2025;0;0;5827603;1612277;320057              
5828753;794;30/05/2025;40;;42;6;0,01;0;1060;54;9999;0,01;0;9959,01;9999;1612326;31/05/2025;27/05/2025;9959;40;5828753;1612326;323161              
5829276;794;29/05/2025;0;;12;12;0;0;;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;;5829276;1612325;325390              
5829423;509;28/05/2025;0;;5;5;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829423;1612273;G68559              
5829450;509;28/05/2025;204;135;15;15;185,92;113,81;1060;54;9999;185,92;113,81;9845,48;10112,81;1612276;30/05/2025;27/05/2025;9845;301;5829450;1612276;326371              
5829451;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829451;1612273;G68572              
5829453;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829453;1612273;G68573              
5829519;509;28/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829519;1612273;G68908              
5829522;509;28/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829522;1612273;G68910              
5829526;691;30/05/2025;0;;12;12;0,32;0,09;1060;46;27;0,32;0,09;27,32;27,09;1612306;31/05/2025;27/05/2025;27;0;5829526;1612306;047329              
5829531;509;28/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829531;1612273;G68912              
5829605;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829605;1612273;
5829777;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829777;1612273;
5829778;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829778;1612273;
5829906;509;28/05/2025;45;;36;12;21,46;12,68;1060;54;9999;21,46;12,68;9975,57;10011,68;1612276;30/05/2025;27/05/2025;9976;55;5829906;1612276;333842              
5829908;509;28/05/2025;0;;24;12;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5829908;1612276;333844              
5829924;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829924;1612273;333879              
5829943;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5829943;1612273;333908              
5829970;794;29/05/2025;0;;9;9;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5829970;1612325;637517              
5829997;794;30/05/2025;65;50;30;10;41,43;15,33;1060;54;9999;41,43;15,33;9925,66;10014,33;1612326;31/05/2025;27/05/2025;9926;80;5829997;1612326;334340              
5830013;509;28/05/2025;0;;40;40;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5830013;1612273;334474              
5830173;509;28/05/2025;0;;40;40;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5830173;1612273;334761              
5830412;509;28/05/2025;0;;0;75;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5830412;1612273;338147              
5831269;509;28/05/2025;0;;12;12;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5831269;1612273;343276              
5831696;509;28/05/2025;0;;50;50;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5831696;1612273;K00079              
5831703;509;28/05/2025;0;;50;50;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5831703;1612273;424134              
5832210;509;28/05/2025;0;;50;50;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5832210;1612273;424552              
5833301;691;30/05/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1612303;31/05/2025;27/05/2025;0;0;5833301;1612303;357035              
5833310;509;28/05/2025;0;;80;80;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5833310;1612273;357088              
5834484;522;30/05/2025;90;24;12;6;0,45;0,17;1060;54;9999;0,45;0,17;9885,62;9999,17;1612284;31/05/2025;27/05/2025;9886;90;5834484;1612284;357777              
5834583;794;30/05/2025;19;24;24;12;13,09;6;1060;54;9999;13,09;6;9969,2;10005;1612326;31/05/2025;27/05/2025;9969;22;5834583;1612326;360771              
5834584;794;30/05/2025;13;24;24;12;11,62;4,22;1060;54;9999;11,62;4,22;9973,73;10003,22;1612326;31/05/2025;27/05/2025;9974;19;5834584;1612326;360825              
5834585;794;29/05/2025;0;;12;12;5,01;1,79;1060;46;20;5,01;1,79;25,01;21,79;1612325;30/05/2025;27/05/2025;22;0;5834585;1612325;360851              
5834733;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5834733;1612273;G71353              
5835214;509;28/05/2025;26;12;12;12;0,11;0,06;1060;54;9999;0,11;0,06;9961,16;9999,06;1612276;30/05/2025;27/05/2025;9961;26;5835214;1612276;524869              
5835232;691;30/05/2025;44;18;6;6;0,48;0,26;1070;54;9999;0,48;0,26;9937,57;9999,26;1612303;02/06/2025;27/05/2025;9938;44;5835232;1612303;361817              
5835246;509;28/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5835246;1612273;G71568              
5837034;509;28/05/2025;0;;36;12;26,21;17,21;1060;46;50;26,21;17,21;76,21;67,21;1612276;30/05/2025;27/05/2025;67;0;5837034;1612276;457186              
5837293;691;30/05/2025;59;42;18;6;0,9;0,46;1070;54;9999;0,9;0,46;9899,1;9999,46;1612303;02/06/2025;27/05/2025;9899;59;5837293;1612303;391617              
5837433;557;30/05/2025;16;;24;12;0,05;0,02;1080;54;9999;0,05;0,02;9983,07;9999,02;1612290;31/05/2025;27/05/2025;9983;16;5837433;1612290;039513              
5837458;522;30/05/2025;47;60;12;6;0,73;0,26;1060;54;9999;0,73;0,26;9892,89;9999,26;1612284;31/05/2025;27/05/2025;9893;47;5837458;1612284;183466              
5837600;522;30/05/2025;43;8;8;4;0,29;0,11;1060;54;9999;0,29;0,11;9948,36;9999,11;1612284;31/05/2025;27/05/2025;9948;43;5837600;1612284;394324              
5838037;691;30/05/2025;12;20;4;4;0,15;0,09;1070;54;9999;0,15;0,09;9967,2;9999,09;1612303;31/05/2025;27/05/2025;9967;12;5838037;1612303;395966              
5838244;509;30/05/2025;172;;6;6;0,54;0,24;1060;54;9999;0,54;0,24;9827,61;9999,24;1612277;31/05/2025;27/05/2025;9828;172;5838244;1612277;715029              
5838309;509;28/05/2025;0;;50;50;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5838309;1612273;399961              
5838323;522;30/05/2025;57;18;12;6;0,04;0;1060;54;9999;0,04;0;9924,06;9999;1612284;31/05/2025;27/05/2025;9924;57;5838323;1612284;399968              
5838354;509;28/05/2025;22;;12;12;0,05;0,03;1060;54;9999;0,05;0,03;9977,07;9999,03;1612276;30/05/2025;27/05/2025;9977;22;5838354;1612276;G73892              
5838402;522;30/05/2025;187;;24;6;0,08;0,03;1060;54;9999;0,09;0,03;9812,1;9999,03;1612284;31/05/2025;27/05/2025;9812;187;5838402;1612284;400876              
5839932;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5839932;1612273;404665              
5839962;509;28/05/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5839962;1612273;404895              
5839968;509;28/05/2025;301;;12;12;150,68;96,34;1060;54;9999;150,68;96,34;9848,9;10095,34;1612276;30/05/2025;27/05/2025;9849;348;5839968;1612276;404902              
5839970;509;28/05/2025;67;12;12;12;28,66;16,99;1060;54;9999;28,66;16,99;9948,77;10015,99;1612276;30/05/2025;27/05/2025;9949;78;5839970;1612276;404903              
5839984;509;28/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5839984;1612273;404925              
5840348;522;30/05/2025;192;;65;65;0,04;0,01;1060;54;9999;0,04;0,01;9807,05;9999,01;1612284;31/05/2025;27/05/2025;9807;190;5840348;1612284;736658              
5843731;509;28/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5843731;1612276;417913              
5845079;794;30/05/2025;64;;84;12;0,01;0;1060;54;9999;0,01;0;9935,02;9999;1612326;31/05/2025;27/05/2025;9935;64;5845079;1612326;422366              
5845083;794;30/05/2025;24;;24;12;0,01;0;1060;54;9999;0,01;0;9975,01;9999;1612326;31/05/2025;27/05/2025;9975;24;5845083;1612326;422474              
5845100;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;;5845100;1612326;252814              
5845104;794;30/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;5845104;1612326;
5845216;509;28/05/2025;21;;8;8;3,74;2,3;1060;54;9999;3,74;2,3;9982,19;10001,3;1612276;30/05/2025;27/05/2025;9982;23;5845216;1612276;422898              
5845249;509;28/05/2025;82;50;20;10;51,67;29,78;1060;54;9999;51,67;29,78;9918,44;10028,78;1612276;30/05/2025;27/05/2025;9918;103;5845249;1612276;422942              
5845324;794;30/05/2025;21;;20;10;0,02;0,01;1060;54;9999;0,03;0,01;9978,03;9999,01;1612326;31/05/2025;27/05/2025;9978;21;5845324;1612326;245589              
5845850;509;28/05/2025;0;;56;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5845850;1612273;424078              
5846227;691;30/05/2025;33;6;6;6;0,26;0,1;1070;54;9999;0,26;0,1;9960,36;9999,09;1612303;31/05/2025;27/05/2025;9960;33;5846227;1612303;424096              
5846441;509;28/05/2025;0;;50;50;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5846441;1612273;424547              
5847501;691;30/05/2025;0;;12;4;0,17;0,05;1070;46;18;0,17;0,05;18,17;18,05;1612303;31/05/2025;27/05/2025;18;0;5847501;1612303;424779              
5847628;794;30/05/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;5847628;1612326;
5847979;509;28/05/2025;61;72;24;6;41,18;24,93;1060;54;9999;41,18;24,93;9907,58;10023,93;1612276;30/05/2025;27/05/2025;9908;81;5847979;1612276;796621              
5848085;509;28/05/2025;20;12;12;12;16,11;9,33;1060;54;9999;16,11;9,33;9983,56;10008,33;1612276;30/05/2025;27/05/2025;9984;27;5848085;1612276;425455              
5848087;509;28/05/2025;46;36;12;12;26,41;14,41;1060;54;9999;26,41;14,41;9943,74;10013,41;1612276;30/05/2025;27/05/2025;9944;60;5848087;1612276;425458              
5848106;509;28/05/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5848106;1612276;425608              
5848108;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5848108;1612273;425613              
5848109;509;28/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5848109;1612273;425616              
5849236;557;30/05/2025;14;8;8;8;0,15;0,05;1080;54;9999;0,15;0,05;9977,17;9999,05;1612290;31/05/2025;27/05/2025;9977;14;5849236;1612290;097465              
5850199;509;28/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5850199;1612273;434605              
5850255;509;28/05/2025;30;;24;12;7,71;4,93;1060;54;9999;7,71;4,93;9976,82;10003,93;1612276;30/05/2025;27/05/2025;9977;33;5850255;1612276;434998              
5850661;794;30/05/2025;43;;48;6;0,05;0,02;1060;54;9999;0,05;0,02;9956,07;9999,02;1612326;31/05/2025;27/05/2025;9956;43;5850661;1612326;865816              
5850807;509;28/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5850807;1612273;G80272              
5851045;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5851045;1612273;457436              
5851267;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5851267;1612273;458078              
5851270;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5851270;1612273;458094              
5851567;509;28/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5851567;1612273;460172              
5851694;509;28/05/2025;0;;16;16;0;0;1060;46;406;0;0;406;406;1612276;29/05/2025;27/05/2025;406;0;5851694;1612276;650518              
5851719;509;28/05/2025;0;;50;50;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5851719;1612276;461044              
5851731;509;28/05/2025;0;;72;72;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5851731;1612273;
5851911;794;30/05/2025;0;;18;6;2,5;1,33;1060;46;10;2,5;1,33;12,5;11,33;1612326;31/05/2025;27/05/2025;11;0;5851911;1612326;462491              
5851922;509;28/05/2025;0;;7;7;1;0;1060;46;0;1;0;1;0;1612276;29/05/2025;27/05/2025;0;0;5851922;1612276;462556              
5853973;509;28/05/2025;0;;10;10;0,01;0,01;1060;46;20;0,01;0,01;20,01;20,01;1612276;30/05/2025;27/05/2025;20;0;5853973;1612276;263573              
5854020;691;30/05/2025;237;30;30;6;1,18;0,47;1070;54;9999;1,18;0,47;9733,54;9999,47;1612303;31/05/2025;27/05/2025;9734;237;5854020;1612303;473129              
5854024;691;30/05/2025;0;;24;6;0,17;0,09;1070;46;13;0,17;0,09;13,17;13,09;1612303;31/05/2025;27/05/2025;13;0;5854024;1612303;473145              
5854025;522;30/05/2025;34;30;12;6;0,31;0,12;1060;54;9999;0,31;0,12;9935,39;9999,12;1612284;31/05/2025;27/05/2025;9935;34;5854025;1612284;353464              
5854035;691;30/05/2025;176;30;30;6;0,67;0,39;1070;54;9999;0,67;0,39;9793,87;9999,39;1612303;31/05/2025;27/05/2025;9794;176;5854035;1612303;473186              
5854169;691;30/05/2025;34;24;24;6;0,4;0,23;1070;54;9999;0,4;0,23;9941,51;9999,23;1612303;02/06/2025;27/05/2025;9942;34;5854169;1612303;474251              
5854189;794;29/05/2025;0;;98;98;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5854189;1612325;
5855149;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5855149;1612273;
5855194;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5855194;1612273;
5855254;509;28/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5855254;1612273;488602              
5855275;509;28/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5855275;1612276;488703              
5855282;509;28/05/2025;0;;25;5;0;0;1060;46;22;0;0;22;22;1612276;29/05/2025;27/05/2025;22;0;5855282;1612276;
5855688;509;28/05/2025;77;54;18;6;53,19;34,19;1060;54;9999;53,19;34,19;9920,75;10033,19;1612276;30/05/2025;27/05/2025;9921;102;5855688;1612276;489308              
5855785;794;30/05/2025;23;;36;6;0,08;0,04;1060;54;9999;0,08;0,04;9976,11;9999,04;1612326;31/05/2025;27/05/2025;9976;23;5855785;1612326;068488              
5857285;509;28/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5857285;1612273;510150              
5858400;794;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5858400;1612325;521046              
5858990;509;28/05/2025;0;;168;168;0;0;1062;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5858990;1612273;523654              
5859323;794;30/05/2025;0;;48;12;0;0;1060;46;10;0;0;10;10;1612326;31/05/2025;27/05/2025;10;0;5859323;1612326;523947              
5859374;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5859374;1612273;524048              
5861005;509;28/05/2025;40;34;17;17;45,54;22,68;1060;54;9999;45,53;22,68;9970,09;10021,68;1612276;30/05/2025;27/05/2025;9970;59;5861005;1612276;768934              
5861074;794;30/05/2025;36;;6;6;0,01;0;1060;46;0;0,01;0;-35,99;0;1612326;31/05/2025;27/05/2025;0;36;5861074;1612326;
5861092;794;30/05/2025;21;;6;6;0,02;0;1060;54;9999;0,02;0;9978,03;9999;1612326;31/05/2025;27/05/2025;9978;21;5861092;1612326;827284              
5861104;509;28/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5861104;1612273;548824              
5861108;509;28/05/2025;0;;3;3;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5861108;1612273;730222              
5862133;509;28/05/2025;0;;64;64;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5862133;1612273;G85240              
5862134;509;28/05/2025;0;;64;64;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5862134;1612273;G85241              
5862313;509;28/05/2025;0;;36;36;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5862313;1612273;536525              
5862403;691;30/05/2025;41;15;15;5;0,44;0,16;1070;54;9999;0,44;0,16;9943,59;9999,16;1612303;31/05/2025;27/05/2025;9944;41;5862403;1612303;536829              
5863584;509;28/05/2025;236;80;80;16;1,24;0,79;1060;54;9999;1,24;0,79;9683,8;9999,79;1612276;30/05/2025;27/05/2025;9684;237;5863584;1612276;084558              
5864796;691;30/05/2025;0;;12;4;0;0;1070;46;22;0;0;22;22;1612303;31/05/2025;27/05/2025;22;0;5864796;1612303;545445              
5864920;794;29/05/2025;0;;36;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;5864920;1612325;545579              
5865468;509;28/05/2025;0;24;6;6;0;0;1060;46;0;0;0;-24;0;1612276;29/05/2025;27/05/2025;0;0;5865468;1612276;
5865622;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;5865622;1612273;
5865686;509;28/05/2025;17;;10;10;3,08;1,25;1060;54;9999;3,08;1,25;9985,42;10000,25;1612276;30/05/2025;27/05/2025;9985;17;5865686;1612276;546574              
5865690;509;28/05/2025;32;;20;10;1,23;1,07;1060;54;9999;1,23;1,07;9968,4;10000,07;1612276;30/05/2025;27/05/2025;9968;33;5865690;1612276;547036              
5865695;509;28/05/2025;0;;50;50;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;5865695;1612276;547064              
5867656;691;30/05/2025;47;48;12;12;0,84;0,33;1070;54;9999;0,84;0,33;9905,04;9999,33;1612303;31/05/2025;27/05/2025;9905;47;5867656;1612303;552777              
5867692;557;30/05/2025;90;;48;6;0,1;0,03;1080;54;9999;0,1;0,03;9909,12;9999,03;1612290;31/05/2025;27/05/2025;9909;90;5867692;1612290;552815              
5867696;557;30/05/2025;53;36;6;6;0,44;0,17;1080;54;9999;0,44;0,17;9910,59;9999,17;1612290;31/05/2025;27/05/2025;9911;53;5867696;1612290;552818              
5867698;557;30/05/2025;31;32;8;8;0,33;0,13;1080;54;9999;0,33;0,13;9936,45;9999,13;1612290;31/05/2025;27/05/2025;9936;31;5867698;1612290;552820              
5867699;557;30/05/2025;91;80;10;10;1,05;0,35;1080;54;9999;1,05;0,35;9829,36;9999,35;1612290;31/05/2025;27/05/2025;9829;90;5867699;1612290;552822              
