CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;QUANTITE_COMMANDEE;Commande_Origine;Code_Famille;Libelle_Famille;Libelle_Rayon;Mod_pas_cde;Passage_Prolog;IFLS;DATE_RECEPTION;NUM_COMMANDE_EXTERNE;DATE_CREATION
509;1605125;1;1060;39;13/05/2025;21/05/2025;4115378;7613032568436;280 G CAPPUCCINO NESCAFE;320;0;0;20;CAFES SOLUBLES ET CHICOREE;EPICERIE;P;0;781148;21/05/2025;VP022062;15/05/2025 17:24:22
509;1605121;1;1060;39;13/05/2025;27/05/2025;4115378;7613032568436;280 G CAPPUCCINO NESCAFE;80;80;0;20;CAFES SOLUBLES ET CHICOREE;EPICERIE;P;0;781148;27/05/2025;VP022062;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;4081222;3452200009067;370G VERGER BIO CONFIT  ABRIC;12;12;1606060;155;PRODUITS DIETETIQUES;EPICERIE;P;1;619392;17/05/2025;VP021069;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;3759551;3560070343041;720G COMPO POM ALLEG SIMPL;24;24;1606021;120;CONFITURES;EPICERIE;P;1;153256;16/05/2025;VP021074;15/05/2025 17:24:22
794;1605094;1;1060;41;28/04/2025;14/05/2025;4157728;3560070482696;180G CAMPAGNE VERRINE CARREFOU;0;48;1604185;140;CONSERVES DE VIANDES;EPICERIE;P;0;929461;14/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;4157744;3560070482757;300G COUSC POULT MERGUEZ CRF C;33;33;1604682;145;PLATS CUISINES;EPICERIE;P;0;697580;15/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;4157744;3560070482757;300G COUSC POULT MERGUEZ CRF C;33;33;1606060;145;PLATS CUISINES;EPICERIE;P;1;697580;17/05/2025;VP021069;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;4157832;3560070498055;24X100G DESS  FRUITS CRF CLA;6;6;1606021;120;CONFITURES;EPICERIE;P;1;506225;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;4157832;3560070498055;24X100G DESS  FRUITS CRF CLA;6;6;1605301;120;CONFITURES;EPICERIE;P;0;506225;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;4157832;3560070498055;24X100G DESS  FRUITS CRF CLA;0;0;1605301;120;CONFITURES;EPICERIE;P;1;506225;15/05/2025;;15/05/2025 17:24:22
691;1606042;17;1070;39;15/05/2025;17/05/2025;1363669;3270190212980;300G CAROTTE RAPEE CRF;40;40;1606042;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;300817;17/05/2025;SF140525;15/05/2025 17:24:22
691;1606573;17;1070;41;14/05/2025;16/05/2025;1363669;3270190212980;300G CAROTTE RAPEE CRF;80;80;1605320;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;0;300817;16/05/2025;;15/05/2025 17:24:22
691;1605320;17;1070;39;14/05/2025;16/05/2025;1363669;3270190212980;300G CAROTTE RAPEE CRF;0;0;1605320;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;300817;16/05/2025;SF130525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;1364581;3038350014504;500G PETITS PANIERS PANZANI;12;12;1606021;75;PATES ALIMENTAIRES;EPICERIE;P;1;134267;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;1364581;3038350014504;500G PETITS PANIERS PANZANI;0;12;1604147;75;PATES ALIMENTAIRES;EPICERIE;P;0;134267;13/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;1364581;3038350014504;500G PETITS PANIERS PANZANI;0;0;1605301;75;PATES ALIMENTAIRES;EPICERIE;P;1;134267;15/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;1364581;3038350014504;500G PETITS PANIERS PANZANI;12;12;1605301;75;PATES ALIMENTAIRES;EPICERIE;P;0;134267;15/05/2025;;15/05/2025 17:24:22
691;1606042;16;1071;39;15/05/2025;17/05/2025;1366970;3266980138721;200G PANE PLTX2 S/A LE GAULOIS;78;78;1606042;843;ELABORES CUITS ET CRUS LS;VOLAILLES-GIBIERS L.S.;P;1;722044;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;16;1071;39;14/05/2025;16/05/2025;1366970;3266980138721;200G PANE PLTX2 S/A LE GAULOIS;132;132;1605320;843;ELABORES CUITS ET CRUS LS;VOLAILLES-GIBIERS L.S.;P;1;722044;16/05/2025;SF130525;15/05/2025 17:24:22
691;1605320;6;1071;39;14/05/2025;16/05/2025;1370205;3039050643070;330G MERGUEZ FORTE MAROC  X6;8;8;1605320;632;BOUCHERIE SAUCISSERIE LS;BOUCHERIE;P;1;367018;16/05/2025;SF130525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;3789788;8715700407760;580G KETCHUP BIO TD HEINZ;0;0;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;786051;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;3789788;8715700407760;580G KETCHUP BIO TD HEINZ;0;0;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;786051;15/05/2025;;15/05/2025 17:24:22
794;1605094;2;1060;41;28/04/2025;14/05/2025;4895222;5000281031033;70CL SPICEGOLD 35 CAPTAIN MORG;0;12;1604185;230;WHISKIES,ALCOOLS,LIQUEURS,RHUM;LIQUIDES;P;0;351219;14/05/2025;;15/05/2025 17:24:22
794;1606060;2;1060;39;15/05/2025;17/05/2025;4895222;5000281031033;70CL SPICEGOLD 35 CAPTAIN MORG;0;0;1606060;230;WHISKIES,ALCOOLS,LIQUEURS,RHUM;LIQUIDES;P;1;351219;17/05/2025;VP021069;15/05/2025 17:24:22
522;1605078;2;1060;39;13/05/2025;23/05/2025;2248499;5410693100553;BLE 75CL BIERE KARMELIET 8 4 V;336;0;0;240;BIERES ET CIDRES;LIQUIDES;P;0;327335;23/05/2025;VP022062;15/05/2025 17:24:22
522;1605073;2;1060;39;13/05/2025;27/05/2025;2248499;5410693100553;BLE 75CL BIERE KARMELIET 8 4 V;84;84;0;240;BIERES ET CIDRES;LIQUIDES;P;0;327335;27/05/2025;VP022062;15/05/2025 17:24:22
522;1605078;2;1060;39;13/05/2025;23/05/2025;432410;3498640101008;BLE 33CL BIERE PIETRA 6 V;144;0;0;240;BIERES ET CIDRES;LIQUIDES;P;0;369868;23/05/2025;VP022062;15/05/2025 17:24:22
522;1605073;2;1060;39;13/05/2025;27/05/2025;432410;3498640101008;BLE 33CL BIERE PIETRA 6 V;36;36;0;240;BIERES ET CIDRES;LIQUIDES;P;0;369868;27/05/2025;VP022062;15/05/2025 17:24:22
522;1605650;2;1060;41;13/05/2025;15/05/2025;432410;3498640101008;BLE 33CL BIERE PIETRA 6 V;12;12;1604651;240;BIERES ET CIDRES;LIQUIDES;P;0;995997;15/05/2025;;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;432410;3498640101008;BLE 33CL BIERE PIETRA 6 V;24;24;1605307;240;BIERES ET CIDRES;LIQUIDES;P;0;995997;16/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;614936;3048282340602;300G 10 OURSONS CHOCOL PROSPER;0;32;1604645;10;BISCUITS SUCRES;EPICERIE;P;0;025056;14/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;614936;3048282340602;300G 10 OURSONS CHOCOL PROSPER;32;32;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;025056;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;614936;3048282340602;300G 10 OURSONS CHOCOL PROSPER;0;16;1604147;10;BISCUITS SUCRES;EPICERIE;P;0;025056;13/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;614936;3048282340602;300G 10 OURSONS CHOCOL PROSPER;16;16;1605301;10;BISCUITS SUCRES;EPICERIE;P;0;025056;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;614936;3048282340602;300G 10 OURSONS CHOCOL PROSPER;0;0;1605301;10;BISCUITS SUCRES;EPICERIE;P;1;025056;15/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;4081265;3452200009098;370G VERGER BIO CONFIT  MYRTIL;18;18;1606060;155;PRODUITS DIETETIQUES;EPICERIE;P;1;622212;17/05/2025;VP021069;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;4081476;3276650050130;1KG SEMOULE DE BLE MOYENNE;14;14;1606060;166;ETHNIQUE;EPICERIE;P;1;785288;17/05/2025;VP021069;15/05/2025 17:24:22
691;1606040;8;1070;39;15/05/2025;20/05/2025;2243488;3270726141234;ST 400G MELANGE COCKTAIL N/SAL;20;20;1606040;644;FRUITS SECS;FRUITS ET LEGUMES;P;1;794934;20/05/2025;SF140525;15/05/2025 17:24:22
691;1606573;8;1070;41;13/05/2025;16/05/2025;2243488;3270726141234;ST 400G MELANGE COCKTAIL N/SAL;20;20;1605320;644;FRUITS SECS;FRUITS ET LEGUMES;P;0;794934;16/05/2025;;15/05/2025 17:24:22
691;1604664;8;1070;39;13/05/2025;16/05/2025;2243488;3270726141234;ST 400G MELANGE COCKTAIL N/SAL;0;0;1604664;644;FRUITS SECS;FRUITS ET LEGUMES;P;1;794934;16/05/2025;NF130525;15/05/2025 17:24:22
28572;1604137;1;1060;39;12/05/2025;16/05/2025;2245011;3166291465007;FL 40G PIMENT DOUX MLU DUCROS;60;60;;95;SELS, POIVRES ET EPICES;EPICERIE;B;0;00000000;16/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;3156447;3245413543202;10X100G SH EXT/MOE 15 MG CRF C;48;48;1606030;750;SURGELES;SURGELES / GLACES;P;1;810597;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;3156447;3245413543202;10X100G SH EXT/MOE 15 MG CRF C;0;0;1605310;750;SURGELES;SURGELES / GLACES;P;1;810597;16/05/2025;SF130525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;21521;3056440032696;125G PETITS COEURS CHOCO  LU;48;48;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;020110;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;21521;3056440032696;125G PETITS COEURS CHOCO  LU;0;48;1604147;10;BISCUITS SUCRES;EPICERIE;P;0;020110;13/05/2025;;15/05/2025 17:24:22
794;1605861;3;1060;41;13/05/2025;15/05/2025;21552;3058320032031;CADONE LAQ CHX NORM 300ML;18;18;1604682;280;SOINS ET BEAUTE DE CHEVELURE;D.P.H.;P;0;317543;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;21591;3036812513350;440G CORNICHONS A LA RUSSE;0;12;1604147;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;141208;13/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;13/05/2025;14/05/2025;21644;3038350054203;500G PATE TAGLIATELLE PANZANI;12;12;1604645;75;PATES ALIMENTAIRES;EPICERIE;P;0;648982;14/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;21677;3038350014603;CEL 500G GANSETTE PANZANI;24;24;1606021;75;PATES ALIMENTAIRES;EPICERIE;P;1;111514;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605671;1;1060;41;13/05/2025;14/05/2025;21678;3038350013507;CEL 500G COUDES RAYES PANZANI;24;24;1604645;75;PATES ALIMENTAIRES;EPICERIE;P;0;111511;14/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;21678;3038350013507;CEL 500G COUDES RAYES PANZANI;24;24;1606021;75;PATES ALIMENTAIRES;EPICERIE;P;1;111511;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;21678;3038350013507;CEL 500G COUDES RAYES PANZANI;0;24;1604147;75;PATES ALIMENTAIRES;EPICERIE;P;0;111511;13/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;21685;3038352357005;500G SEMOUL BLE FIN PANZANI;30;30;1606021;80;LEGUMES SECS ET RIZ;EPICERIE;P;1;104105;16/05/2025;VP021074;15/05/2025 17:24:22
691;1605320;14;1071;39;14/05/2025;16/05/2025;619295;3251320081249;12 OEUFS LABEL ROUGE LOUE;72;72;1605320;785;OEUFS;CREMERIE FROMAGE LS;P;1;752730;16/05/2025;SF130525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;620295;3056440212494;180G PT COEUR CHO CROC POCK LU;32;32;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;024759;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;624074;3045320083446;750G COMPOTE POMME POIRE ANDRO;12;12;1606021;120;CONFITURES;EPICERIE;P;1;843640;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;624075;3045320083453;750G COMP POMME VANILLE ANDROS;12;12;1605301;120;CONFITURES;EPICERIE;P;0;201170;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;624075;3045320083453;750G COMP POMME VANILLE ANDROS;0;0;1605301;120;CONFITURES;EPICERIE;P;1;201170;15/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;843523;3270190020653;1KG LEG POUR RATAT SURG CRF CL;40;40;1606030;750;SURGELES;SURGELES / GLACES;P;1;710826;17/05/2025;VP022058;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;843523;3270190020653;1KG LEG POUR RATAT SURG CRF CL;80;80;1604654;750;SURGELES;SURGELES / GLACES;P;0;710826;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;7055396;3245411756758;2X120G BARQ FRAISE CRF CLASSIC;0;0;1605301;10;BISCUITS SUCRES;EPICERIE;P;1;N66358;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;7055396;3245411756758;2X120G BARQ FRAISE CRF CLASSIC;24;24;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;N66358;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;7055396;3245411756758;2X120G BARQ FRAISE CRF CLASSIC;24;24;1605301;10;BISCUITS SUCRES;EPICERIE;P;0;N66358;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;7055396;3245411756758;2X120G BARQ FRAISE CRF CLASSIC;0;24;1604147;10;BISCUITS SUCRES;EPICERIE;P;0;N66358;13/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;7055396;3245411756758;2X120G BARQ FRAISE CRF CLASSIC;0;24;1604645;10;BISCUITS SUCRES;EPICERIE;P;0;N66358;14/05/2025;;15/05/2025 17:24:22
691;1606044;19;1060;39;15/05/2025;17/05/2025;2196369;3760049790818;340G BAGUET VIENN FENDU BOULAN;64;64;1606044;810;PAINS INDUSTRIELS;PAIN PATISSERIE INDUST.;P;1;751102;17/05/2025;SF140525;15/05/2025 17:24:22
691;1606573;19;1060;41;14/05/2025;16/05/2025;2196369;3760049790818;340G BAGUET VIENN FENDU BOULAN;48;48;1605320;810;PAINS INDUSTRIELS;PAIN PATISSERIE INDUST.;P;0;751102;16/05/2025;;15/05/2025 17:24:22
691;1605322;19;1060;39;14/05/2025;16/05/2025;2196369;3760049790818;340G BAGUET VIENN FENDU BOULAN;0;0;1605322;810;PAINS INDUSTRIELS;PAIN PATISSERIE INDUST.;P;1;751102;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;17;1070;39;15/05/2025;17/05/2025;3000649;3240931531090;300G GNOCCHI A POELER FROMAGE;45;45;1606042;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;473784;17/05/2025;SF140525;15/05/2025 17:24:22
691;1606042;14;1070;39;15/05/2025;17/05/2025;4331445;3560070514847;250G RICOTTA CRF CLASSIC;204;204;1606042;795;FROMAGE LIBRE-SERVICE;CREMERIE FROMAGE LS;P;1;873946;17/05/2025;SF140525;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;4332191;3560070499748;10X80G SHS HALAL 15  CRF SEN;12;12;1606030;750;SURGELES;SURGELES / GLACES;P;1;039490;17/05/2025;VP022058;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;4332191;3560070499748;10X80G SHS HALAL 15  CRF SEN;12;12;1604654;750;SURGELES;SURGELES / GLACES;P;0;039490;15/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;2990831;3560070178032;5G CIBOULETTE CRF CLASSIC;60;60;1606060;95;SELS, POIVRES ET EPICES;EPICERIE;P;1;307138;17/05/2025;VP021069;15/05/2025 17:24:22
794;1605094;1;1060;41;28/04/2025;14/05/2025;2990875;3560070178131;18G THYM CRF CLASSIC;0;24;1604185;95;SELS, POIVRES ET EPICES;EPICERIE;P;0;353425;14/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;2990875;3560070178131;18G THYM CRF CLASSIC;24;24;1604682;95;SELS, POIVRES ET EPICES;EPICERIE;P;0;353425;15/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;2990875;3560070178131;18G THYM CRF CLASSIC;24;24;1606060;95;SELS, POIVRES ET EPICES;EPICERIE;P;1;353425;17/05/2025;VP021069;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;2248371;3700278400881;400G PT DEJ BANANIA;24;24;1606021;25;CEREALES ET EN-CAS;EPICERIE;P;1;454748;16/05/2025;VP021074;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;2853316;3181231003354;10X100G STEAK HACHE CHAROL 12;24;24;1604654;750;SURGELES;SURGELES / GLACES;P;0;647489;15/05/2025;;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;2853316;3181231003354;10X100G STEAK HACHE CHAROL 12;12;12;1605310;750;SURGELES;SURGELES / GLACES;P;1;647489;16/05/2025;SF130525;15/05/2025 17:24:22
794;1605094;1;1060;41;28/04/2025;14/05/2025;2853581;8410076470553;395G SCE A CUIS FAJITA OLD EL;0;24;1604185;166;ETHNIQUE;EPICERIE;P;0;062729;14/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;2853581;8410076470553;395G SCE A CUIS FAJITA OLD EL;24;24;1604682;166;ETHNIQUE;EPICERIE;P;0;062729;15/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;2853581;8410076470553;395G SCE A CUIS FAJITA OLD EL;24;24;1606060;166;ETHNIQUE;EPICERIE;P;1;062729;17/05/2025;VP021069;15/05/2025 17:24:22
509;1606445;1;1060;41;14/05/2025;15/05/2025;66473;3018930004903;ST 200G BRETZEL MOYEN ANCEL;42;42;1605301;100;TOUT POUR L'APERITIF;EPICERIE;P;0;237308;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;66473;3018930004903;ST 200G BRETZEL MOYEN ANCEL;14;14;1606021;100;TOUT POUR L'APERITIF;EPICERIE;P;1;237308;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;66473;3018930004903;ST 200G BRETZEL MOYEN ANCEL;0;14;1604147;100;TOUT POUR L'APERITIF;EPICERIE;P;0;237308;13/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;66473;3018930004903;ST 200G BRETZEL MOYEN ANCEL;0;0;1605301;100;TOUT POUR L'APERITIF;EPICERIE;P;1;237308;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;1171706;3250541913636;BRK 30CL SAUCE POIVRE KNORR;0;36;1604147;85;POTAGES ET BOUILLONS;EPICERIE;P;0;036498;13/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;3001530;3270120018941;400G CREVET ENTIE CRU VANNA PP;0;0;1606030;750;SURGELES;SURGELES / GLACES;P;1;622838;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;3001530;3270120018941;400G CREVET ENTIE CRU VANNA PP;0;0;1605310;750;SURGELES;SURGELES / GLACES;P;1;622838;16/05/2025;SF130525;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;3002524;8076809532709;500G COQUIL BLE COMPL BARILLA;0;32;1604147;75;PATES ALIMENTAIRES;EPICERIE;P;0;379568;13/05/2025;;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;2029592;3245411464141;600G POELEE LEGUMES CRF BIO;0;20;1604654;750;SURGELES;SURGELES / GLACES;P;0;377939;15/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;4130179;3760091726667;100G TAB CHOC NR 80  EQUAT BIO;40;40;1604682;155;PRODUITS DIETETIQUES;EPICERIE;P;0;873112;15/05/2025;;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;4130188;3560070488520;BLE 75CL SIR  PECHE CRF CLASS;24;24;1606027;250;SIROPS;LIQUIDES;P;1;873150;17/05/2025;VP021074;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;4130188;3560070488520;BLE 75CL SIR  PECHE CRF CLASS;18;18;1605307;250;SIROPS;LIQUIDES;P;0;873150;16/05/2025;;15/05/2025 17:24:22
522;1605650;2;1060;41;13/05/2025;15/05/2025;4130188;3560070488520;BLE 75CL SIR  PECHE CRF CLASS;12;12;1604651;250;SIROPS;LIQUIDES;P;0;873150;15/05/2025;;15/05/2025 17:24:22
794;1605094;3;1060;41;28/04/2025;14/05/2025;4130825;3549620007039;LPO DCH CREME FL ORAN 500ML;0;24;1604185;285;SOINS ET BEAUTE DU CORPS;D.P.H.;P;0;537570;14/05/2025;;15/05/2025 17:24:22
522;1606347;2;1060;41;14/05/2025;15/05/2025;4130869;3560070488490;PET 6X33CL EAU ALPES CRF CLASS;80;0;1605305;235;EAUX;LIQUIDES;P;0;177507;15/05/2025;;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;4130869;3560070488490;PET 6X33CL EAU ALPES CRF CLASS;48;48;1606027;235;EAUX;LIQUIDES;P;1;177507;17/05/2025;VP021074;15/05/2025 17:24:22
522;1603717;2;1060;39;10/05/2025;16/05/2025;4130869;3560070488490;PET 6X33CL EAU ALPES CRF CLASS;80;80;0;235;EAUX;LIQUIDES;P;0;177507;16/05/2025;VP021074;15/05/2025 17:24:22
522;1603718;2;1060;39;10/05/2025;20/05/2025;4130869;3560070488490;PET 6X33CL EAU ALPES CRF CLASS;16;0;0;235;EAUX;LIQUIDES;P;0;177507;20/05/2025;VP021074;15/05/2025 17:24:22
691;1606573;14;1070;41;14/05/2025;16/05/2025;4130920;7622300441937;150G PHILADELPHIA FROM  NATURE;70;70;1605320;795;FROMAGE LIBRE-SERVICE;CREMERIE FROMAGE LS;P;0;659917;16/05/2025;;15/05/2025 17:24:22
691;1605320;14;1070;39;14/05/2025;16/05/2025;4130920;7622300441937;150G PHILADELPHIA FROM  NATURE;0;0;1605320;795;FROMAGE LIBRE-SERVICE;CREMERIE FROMAGE LS;P;1;659917;16/05/2025;SF130525;15/05/2025 17:24:22
522;1605173;2;1060;41;12/05/2025;14/05/2025;2426477;8002270049941;PET 6X50CL EAU SAN PELLEGRINO;280;280;1604151;235;EAUX;LIQUIDES;P;0;235084;14/05/2025;;15/05/2025 17:24:22
691;1604664;8;1070;39;13/05/2025;16/05/2025;2427524;3760018850581;SO 350G POPCORN CARAMEL MOVIES;18;18;1604664;644;FRUITS SECS;FRUITS ET LEGUMES;P;1;829845;16/05/2025;NF130525;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;2427562;3041090026812;2X200G BLEDINER CAROTTE SEM;0;12;1604645;150;PRODUITS POUR ENFANTS;EPICERIE;P;0;381951;14/05/2025;;15/05/2025 17:24:22
794;1606060;3;1060;39;15/05/2025;17/05/2025;2427865;3094901304302;BAD PRECIS EXT SPL SENSO;0;0;1606060;286;DENTAIRE;D.P.H.;P;1;929749;17/05/2025;VP021069;15/05/2025 17:24:22
794;1605861;3;1060;41;13/05/2025;15/05/2025;2427866;3094901304319;BAD PRECISION SPL SENSODYNE;228;228;1604682;286;DENTAIRE;D.P.H.;P;0;086235;15/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;2430992;3103220025956;300G ZANZIGLISS HARIBO;30;30;1604682;45;CONFISERIE;EPICERIE;P;0;931699;15/05/2025;;15/05/2025 17:24:22
691;1606042;16;1071;39;15/05/2025;17/05/2025;1380678;3266980130015;720G ESCALOP DDE SAT GAULOIS;40;40;1606042;836;DINDE LS;VOLAILLES-GIBIERS L.S.;P;1;549101;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;16;1071;39;14/05/2025;16/05/2025;1380678;3266980130015;720G ESCALOP DDE SAT GAULOIS;40;40;1605320;836;DINDE LS;VOLAILLES-GIBIERS L.S.;P;1;549101;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606183;17;1070;39;15/05/2025;17/05/2025;3791630;3560070363681;250G SAUCIS SECHE DRTE CRF ORI;24;24;0;850;CHARCUTERIE LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;0;269587;17/05/2025;NE150525;15/05/2025 17:24:22
691;1605321;17;1070;39;14/05/2025;17/05/2025;3701831;3245414663398;200G DES JAMBON CUIT DD SIMPL;126;126;1605321;850;CHARCUTERIE LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;465968;17/05/2025;SF130525;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;843500;3270190021100;20X50G CREPES JBN/FROM CRF;32;32;1606030;750;SURGELES;SURGELES / GLACES;P;1;742490;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;843500;3270190021100;20X50G CREPES JBN/FROM CRF;12;12;1605310;750;SURGELES;SURGELES / GLACES;P;1;742490;16/05/2025;SF130525;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;843500;3270190021100;20X50G CREPES JBN/FROM CRF;36;36;1604654;750;SURGELES;SURGELES / GLACES;P;0;742490;15/05/2025;;15/05/2025 17:24:22
