CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
5134990;794;06/06/2025;0;;12;12;0;0;;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;;5134990;1616185;
5135017;509;05/06/2025;11;192;24;12;8,56;4,33;1060;54;9999;8,55;4,33;9804,33;10003,33;1616143;06/06/2025;04/06/2025;9804;15;5135017;1616143;690401              
5135018;509;05/06/2025;0;48;9;9;0;0;1060;46;0;0;0;-48;0;1616143;06/06/2025;04/06/2025;0;0;5135018;1616143;466535              
5135155;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5135155;1616165;467362              
5135553;509;05/06/2025;0;;7;7;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5135553;1616140;
5135556;509;05/06/2025;0;;7;7;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5135556;1616140;268633              
5135902;794;06/06/2025;13;;24;12;0,03;0,01;1060;46;9999;0,03;0,01;9986,04;9999,01;1616187;07/06/2025;04/06/2025;9986;13;5135902;1616187;669234              
5135906;691;06/06/2025;23;;1;1;0;0;1071;46;6;0;0;-17;6;1616165;07/06/2025;04/06/2025;0;23;5135906;1616165;
5136053;509;06/06/2025;19;;6;6;0,04;0;1060;54;9999;0,04;0;9980,04;9999;1616144;07/06/2025;04/06/2025;9980;19;5136053;1616144;366611              
5136301;509;05/06/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5136301;1616140;502074              
5136304;794;06/06/2025;32;;60;30;4,67;1,78;1060;46;20;4,67;1,78;-7,55;21,78;1616187;07/06/2025;04/06/2025;0;35;5136304;1616187;S07963              
5136309;794;06/06/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5136309;1616185;484103              
5136614;509;05/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5136614;1616143;
5137436;522;06/06/2025;0;;12;6;0;0;1060;54;9999;0;0;9999;9999;1616149;07/06/2025;04/06/2025;9999;0;5137436;1616149;499534              
5137481;691;07/06/2025;11;12;8;4;0,12;0,05;1070;46;9999;0,12;0,05;9976,14;9999,05;1616166;10/06/2025;04/06/2025;9976;11;5137481;1616166;500041              
5138174;509;05/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5138174;1616140;
5138175;509;05/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5138175;1616140;
5138462;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5138462;1616140;505739              
5138486;794;06/06/2025;47;;60;20;0,02;0,01;1060;54;9999;0,02;0,01;9952,04;9999,01;1616187;07/06/2025;04/06/2025;9952;47;5138486;1616187;505777              
5138547;794;06/06/2025;0;;108;36;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5138547;1616187;506065              
5138600;509;05/06/2025;0;;60;10;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5138600;1616143;506524              
5138781;509;05/06/2025;33;;40;10;4,08;1,33;1060;46;9999;4,08;1,33;9970,42;10000,33;1616143;06/06/2025;04/06/2025;9970;35;5138781;1616143;234417              
5139677;794;06/06/2025;9;6;6;6;0,02;0,02;1060;54;9999;0,02;0,02;9984,03;9999,02;1616187;07/06/2025;04/06/2025;9984;9;5139677;1616187;315563              
5139942;509;05/06/2025;16;;32;8;8,56;3,11;1060;54;9999;8,55;3,11;9991,89;10002,11;1616143;06/06/2025;04/06/2025;9992;21;5139942;1616143;518460              
5140444;509;05/06/2025;0;;12;6;1,33;0,67;1060;46;20;1,33;0,67;21,33;20,67;1616143;06/06/2025;04/06/2025;21;0;5140444;1616143;052726              
5140448;691;07/06/2025;0;4;4;4;0;0;1070;46;0;0;0;-4;0;1616166;10/06/2025;04/06/2025;0;0;5140448;1616166;522330              
5140488;509;05/06/2025;5;6;6;6;1,78;1,11;1060;54;9999;1,78;1,11;9989,56;10000,11;1616143;06/06/2025;04/06/2025;9990;6;5140488;1616143;052750              
5140490;509;05/06/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5140490;1616140;K58873              
5140636;557;06/06/2025;15;;20;10;0,02;0,01;1080;54;9999;0,02;0,01;9984,06;9999,01;1616152;07/06/2025;04/06/2025;9984;15;5140636;1616152;523895              
5140722;691;06/06/2025;72;276;24;6;1,32;1,11;1070;54;9999;1,32;1,11;9652,42;10000,11;1616165;11/06/2025;04/06/2025;9652;67;5140722;1616165;926927              
5141389;794;06/06/2025;0;;100;20;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5141389;1616187;528159              
5142330;557;06/06/2025;0;;12;12;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5142330;1616152;430674              
5142687;691;06/06/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5142687;1616165;540112              
5142745;691;06/06/2025;0;;11;11;0,16;0,05;1060;46;0;0,16;0,05;0,16;0,05;1616167;07/06/2025;04/06/2025;0;0;5142745;1616167;
5142789;691;06/06/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5142789;1616165;540213              
5143278;691;06/06/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5143278;1616165;542296              
5143314;509;06/06/2025;18;18;6;6;0,17;0,08;1060;54;9999;0,17;0,08;9963,22;9999,08;1616144;07/06/2025;04/06/2025;9963;18;5143314;1616144;640812              
5143529;691;06/06/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1616167;07/06/2025;04/06/2025;0;0;5143529;1616167;
5143907;691;06/06/2025;0;;7;7;0;0;1060;46;0;0;0;0;0;1616167;07/06/2025;04/06/2025;0;0;5143907;1616167;188960              
5144716;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5144716;1616165;550300              
5144718;794;06/06/2025;4;10;10;10;0,01;0,01;1060;46;9999;0,01;0,01;9985,02;9999,01;1616187;07/06/2025;04/06/2025;9985;4;5144718;1616187;550327              
5144752;691;06/06/2025;0;;16;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5144752;1616165;219567              
5144873;691;07/06/2025;55;20;10;10;0,27;0,12;1060;54;9999;0,27;0,12;9924,3;9999,12;1616168;11/06/2025;04/06/2025;9924;55;5144873;1616168;812328              
5144887;691;07/06/2025;0;;8;8;0;0;1060;54;19;0;0;19;19;1616168;11/06/2025;04/06/2025;19;0;5144887;1616168;167606              
5145020;509;05/06/2025;9;32;32;8;7,89;4;1060;54;9999;7,89;4;9965,78;10003;1616143;06/06/2025;04/06/2025;9966;13;5145020;1616143;299847              
5145222;509;05/06/2025;10;36;36;12;8,33;2,67;1060;54;9999;8,33;2,67;9960,96;10001,67;1616143;06/06/2025;04/06/2025;9961;15;5145222;1616143;758535              
5145767;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5145767;1616185;556646              
5146398;509;06/06/2025;18;;6;6;0,02;0,01;1060;54;9999;0,02;0,01;9981,03;9999,01;1616144;07/06/2025;04/06/2025;9981;18;5146398;1616144;272422              
5146499;557;06/06/2025;162;;18;6;0,06;0,03;1080;46;9999;0,06;0,03;9837,08;9999,03;1616152;07/06/2025;04/06/2025;9837;161;5146499;1616152;564512              
5146500;509;05/06/2025;0;;18;6;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5146500;1616143;564523              
5146543;509;05/06/2025;17;60;12;12;41,11;14,11;1060;54;9999;41,11;14,11;9963,56;10013,11;1616143;06/06/2025;04/06/2025;9964;34;5146543;1616143;238162              
5146567;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5146567;1616165;
5147079;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5147079;1616165;051641              
5147080;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5147080;1616165;096421              
5147144;691;06/06/2025;0;;3;3;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5147144;1616165;575047              
5147147;691;06/06/2025;0;;3;3;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5147147;1616165;575093              
5147149;557;06/06/2025;0;;12;12;0;0;1080;46;70;0;0;70;70;1616152;07/06/2025;04/06/2025;70;0;5147149;1616152;
5147176;509;06/06/2025;21;;6;6;0,04;0,02;1060;46;9999;0,04;0,02;9978,05;9999,02;1616144;07/06/2025;04/06/2025;9978;21;5147176;1616144;411847              
5147563;509;05/06/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5147563;1616140;
5147973;509;05/06/2025;20;24;24;24;17,67;10,33;1060;54;9999;17,67;10,33;9972,78;10009,33;1616143;06/06/2025;04/06/2025;9973;27;5147973;1616143;582680              
5147991;794;06/06/2025;1;72;72;12;11;4,67;1060;54;9999;11;4,67;9937,33;10003,67;1616187;07/06/2025;04/06/2025;9937;4;5147991;1616187;583552              
5147995;509;05/06/2025;8;24;24;24;17,49;8,11;1060;54;9999;17,49;8,11;9984,24;10007,11;1616143;06/06/2025;04/06/2025;9984;21;5147995;1616143;583657              
5148020;794;06/06/2025;8;20;20;20;2,6;1,5;1060;46;9999;2,6;1,5;9973,1;10000,5;1616187;07/06/2025;04/06/2025;9973;9;5148020;1616187;584248              
5148146;691;06/06/2025;39;;12;6;0,23;0,11;1060;54;9999;0,23;0,11;9960,28;9999,11;1616167;07/06/2025;04/06/2025;9960;39;5148146;1616167;430125              
5148273;691;06/06/2025;0;;8;8;0,01;0;1070;46;25;0,01;0;25,01;25;1616165;07/06/2025;04/06/2025;25;0;5148273;1616165;587149              
5148324;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5148324;1616165;299681              
5148354;691;06/06/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5148354;1616165;587527              
5148471;691;06/06/2025;56;16;16;8;0,46;0,21;1070;54;9999;0,46;0,21;9927,62;9999,21;1616165;07/06/2025;04/06/2025;9928;56;5148471;1616165;590045              
5149924;509;05/06/2025;0;;240;240;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5149924;1616140;853215              
5150037;691;06/06/2025;0;;10;10;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5150037;1616165;
5150212;509;05/06/2025;0;;20;20;0,12;0,07;1060;46;39;0,12;0,07;39,12;39,07;1616143;06/06/2025;04/06/2025;39;0;5150212;1616143;597732              
5151297;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5151297;1616185;878683              
5151301;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5151301;1616185;878700              
5151313;509;05/06/2025;33;20;20;10;13,58;5,33;1060;54;9999;13,58;5,33;9959,25;10004,33;1616143;06/06/2025;04/06/2025;9959;42;5151313;1616143;608964              
5151434;691;06/06/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5151434;1616165;610890              
5151710;691;06/06/2025;86;36;6;6;0,91;0,37;1070;54;9999;0,91;0,37;9878,27;9999,37;1616165;07/06/2025;04/06/2025;9878;86;5151710;1616165;612045              
5152142;509;05/06/2025;1;16;8;8;1,41;0,12;1060;46;9999;1,41;0,12;9983,12;9999,12;1616143;06/06/2025;04/06/2025;9983;3;5152142;1616143;294635              
5152151;509;05/06/2025;27;;8;8;1,22;0,33;1060;54;9999;1,22;0,33;9973,44;9999,33;1616143;06/06/2025;04/06/2025;9973;27;5152151;1616143;L44151              
5152344;794;06/06/2025;0;;98;98;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5152344;1616187;
5152386;509;05/06/2025;19;;36;12;5,67;2,89;1060;54;9999;5,67;2,89;9985,67;10001,89;1616143;06/06/2025;04/06/2025;9986;21;5152386;1616143;617423              
5152403;509;05/06/2025;6;18;6;6;4,22;1,11;1060;46;9999;4,22;1,11;9979,44;10000,11;1616143;06/06/2025;04/06/2025;9979;8;5152403;1616143;N80051              
5152420;509;05/06/2025;0;;56;1;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5152420;1616143;617801              
5152928;509;05/06/2025;11;;6;6;2,56;1;1060;46;9999;2,56;1;9991;10000;1616143;06/06/2025;04/06/2025;9991;13;5152928;1616143;N80052              
5153012;691;06/06/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5153012;1616165;
5153031;691;06/06/2025;0;;48;8;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5153031;1616165;
5153187;794;06/06/2025;187;;12;12;31;12,78;1060;54;9999;31;12,78;9842,89;10011,78;1616187;07/06/2025;04/06/2025;9843;199;5153187;1616187;628225              
5153199;794;06/06/2025;19;48;48;24;21,33;7;1060;54;9999;21,33;7;9953,22;10006;1616187;07/06/2025;04/06/2025;9953;24;5153199;1616187;628055              
5153582;794;06/06/2025;52;140;20;10;14,75;7,78;1060;54;9999;14,75;7,78;9821,75;10006,78;1616187;07/06/2025;04/06/2025;9822;55;5153582;1616187;631645              
5153599;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5153599;1616185;631787              
5153731;691;07/06/2025;24;24;6;6;0,25;0,08;1070;54;9999;0,25;0,08;9951,29;9999,08;1616166;10/06/2025;04/06/2025;9951;24;5153731;1616166;632237              
5153744;691;06/06/2025;0;;6;6;0,01;0;1070;46;0;0,01;0;0,01;0;1616165;07/06/2025;04/06/2025;0;0;5153744;1616165;632283              
5153791;509;05/06/2025;14;;8;8;1,33;0,33;1060;54;9999;1,33;0,33;9986;9999,33;1616143;06/06/2025;04/06/2025;9986;15;5153791;1616143;632641              
5153913;522;06/06/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;0;5153913;1616147;634203              
5154129;691;06/06/2025;0;;30;30;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5154129;1616165;636310              
5154130;691;06/06/2025;0;;30;30;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5154130;1616165;636311              
5154481;691;06/06/2025;6;;1;1;0,04;0;1071;46;0;0,04;0,01;-5,95;0,01;1616165;07/06/2025;04/06/2025;0;6;5154481;1616165;
5155017;509;05/06/2025;6;48;48;12;0,12;0,04;1060;54;9999;0,12;0,04;9945,19;9999,04;1616143;06/06/2025;04/06/2025;9945;5;5155017;1616143;M34215              
5155032;509;05/06/2025;20;;64;8;0;0;1060;54;19;0;0;-0,99;19;1616143;06/06/2025;04/06/2025;0;19;5155032;1616143;641127              
5155367;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5155367;1616165;
5155445;509;05/06/2025;0;;64;64;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5155445;1616140;731581              
5155447;509;05/06/2025;0;;60;60;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5155447;1616140;952777              
5155558;794;06/06/2025;0;;24;12;0,04;0;1060;46;9999;0,04;0;9999,04;9999;1616187;07/06/2025;04/06/2025;9999;0;5155558;1616187;644009              
5155748;691;06/06/2025;0;6;6;6;0;0;1070;46;0;0;0;-6;0;1616165;07/06/2025;04/06/2025;0;0;5155748;1616165;645051              
5155968;691;06/06/2025;78;40;4;4;0,52;0,33;1070;54;9999;0,52;0,33;9881,74;9999,33;1616165;07/06/2025;04/06/2025;9882;78;5155968;1616165;647556              
5156226;794;06/06/2025;18;60;30;10;0,32;0,16;1060;54;9999;0,32;0,16;9921,42;9999,16;1616187;07/06/2025;04/06/2025;9921;18;5156226;1616187;550214              
5156237;794;06/06/2025;21;;18;6;0,09;0,04;1060;54;9999;0,09;0,04;9978,13;9999,04;1616187;07/06/2025;04/06/2025;9978;21;5156237;1616187;550222              
5156426;509;05/06/2025;81;72;72;12;28,44;9;1060;54;9999;28,44;9;9874,22;10008;1616143;06/06/2025;04/06/2025;9874;95;5156426;1616143;208406              
5156436;509;05/06/2025;55;;30;15;5,64;2,44;1060;54;9999;5,64;2,44;9949,64;10001,44;1616143;06/06/2025;04/06/2025;9950;59;5156436;1616143;817650              
5157929;691;06/06/2025;83;24;24;6;0,31;0,14;1070;54;9999;0,31;0,14;9892,4;9999,14;1616165;07/06/2025;04/06/2025;9892;82;5157929;1616165;653774              
5159244;509;05/06/2025;672;120;120;120;68,11;29,22;1060;54;9999;68,11;29,22;9274,89;10028,22;1616143;06/06/2025;04/06/2025;9275;701;5159244;1616143;285836              
5159257;509;05/06/2025;76;32;16;16;13,78;5,56;1060;54;9999;13,78;5,56;9905,22;10004,56;1616143;06/06/2025;04/06/2025;9905;84;5159257;1616143;655905              
5159424;509;05/06/2025;0;;9;9;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5159424;1616140;
5159432;509;05/06/2025;0;;42;42;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5159432;1616140;
5159493;691;06/06/2025;0;;30;30;0;0;1070;46;40;0;0;40;40;1616165;07/06/2025;04/06/2025;40;0;5159493;1616165;724027              
5159496;509;05/06/2025;0;;86;86;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5159496;1616140;K53676              
5159497;691;06/06/2025;0;;30;30;0;0;1070;46;54;0;0;54;54;1616165;07/06/2025;04/06/2025;54;0;5159497;1616165;724029              
5159498;794;06/06/2025;13;;3;1;0,67;0,33;1060;46;9999;0,67;0,33;9986,22;9999,33;1616187;07/06/2025;04/06/2025;9986;14;5159498;1616187;208062              
5159529;557;06/06/2025;767;;630;10;0;0;1080;54;9999;0;0;9231,69;9999;1616152;07/06/2025;04/06/2025;9232;766;5159529;1616152;115453              
5159544;794;06/06/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5159544;1616185;
5159555;794;06/06/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5159555;1616185;
5159579;794;06/06/2025;32;30;30;6;27,67;13,89;1060;54;9999;27,67;13,89;9964,29;10012,89;1616187;07/06/2025;04/06/2025;9964;40;5159579;1616187;657265              
5159605;794;06/06/2025;10;;6;6;0;0;1060;54;10;0;0;0;10;1616187;07/06/2025;04/06/2025;0;10;5159605;1616187;657343              
5159822;522;06/06/2025;0;;24;24;0;0;;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;;5159822;1616147;657867              
5160019;794;06/06/2025;17;;18;6;0,06;0,02;1060;54;9999;0,06;0,02;9982,07;9999,02;1616187;07/06/2025;04/06/2025;9982;17;5160019;1616187;658693              
5160200;794;06/06/2025;32;48;12;12;40;18,67;1060;54;9999;40;18,67;9959,44;10017,67;1616187;07/06/2025;04/06/2025;9959;46;5160200;1616187;660284              
5160407;794;06/06/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5160407;1616185;
5160604;794;06/06/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5160604;1616187;662238              
5161677;509;05/06/2025;39;;30;10;0,18;0,09;1060;54;9999;0,18;0,09;9960,26;9999,09;1616143;06/06/2025;04/06/2025;9960;38;5161677;1616143;663147              
5162124;509;05/06/2025;18;;12;12;0,01;0,01;1060;46;9999;0,01;0,01;9981,02;9999,01;1616143;06/06/2025;04/06/2025;9981;17;5162124;1616143;664731              
5162221;509;05/06/2025;0;;72;12;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5162221;1616143;665552              
5162786;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5162786;1616185;
5163238;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5163238;1616185;928770              
5163263;509;05/06/2025;135;36;36;12;7,11;3,11;1060;54;9999;7,11;3,11;9834,89;10002,11;1616143;06/06/2025;04/06/2025;9835;142;5163263;1616143;668681              
5163276;509;05/06/2025;232;48;48;12;4,5;2;1060;54;9999;4,5;2;9723,5;10001;1616143;06/06/2025;04/06/2025;9724;236;5163276;1616143;668875              
5163281;509;05/06/2025;136;36;36;12;7,17;2,67;1060;54;9999;7,17;2,67;9833,83;10001,67;1616143;06/06/2025;04/06/2025;9834;144;5163281;1616143;668876              
5163323;794;06/06/2025;0;75;25;25;5,42;2,12;1060;46;9999;5,42;2,12;9929,42;10001,12;1616187;07/06/2025;04/06/2025;9929;1;5163323;1616187;568339              
5163412;794;06/06/2025;0;;180;180;0,44;0,22;1060;46;10;0,44;0,22;10,44;10,22;1616187;07/06/2025;04/06/2025;10;0;5163412;1616187;
5163561;509;05/06/2025;70;70;10;10;48,67;21,44;1060;54;9999;48,67;21,44;9907,89;10020,44;1616143;06/06/2025;04/06/2025;9908;96;5163561;1616143;670229              
5164510;794;06/06/2025;0;;25;25;3;0;1060;46;0;3;0;3;0;1616187;07/06/2025;04/06/2025;0;0;5164510;1616187;011368              
5164523;794;06/06/2025;0;50;25;25;13,56;6;1060;46;9999;13,56;6;9962,56;10005;1616187;07/06/2025;04/06/2025;9963;0;5164523;1616187;011393              
5164575;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5164575;1616140;011651              
5164609;509;05/06/2025;17;444;36;12;18,11;6,78;1060;54;9999;18,11;6,78;9556,44;10005,78;1616143;06/06/2025;04/06/2025;9556;28;5164609;1616143;619421              
5164610;509;05/06/2025;0;84;36;12;0;0;1060;46;0;0;0;-84;0;1616143;06/06/2025;04/06/2025;0;0;5164610;1616143;011818              
5164687;794;06/06/2025;0;;25;25;6;0;1060;46;0;6;0;6;0;1616187;07/06/2025;04/06/2025;0;0;5164687;1616187;594128              
5164731;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5164731;1616165;012511              
5164732;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5164732;1616165;012531              
5164734;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5164734;1616165;012566              
5164913;794;06/06/2025;23;;24;24;0;0;1060;54;12;0;0;-11;12;1616187;07/06/2025;04/06/2025;0;23;5164913;1616187;015337              
5164914;691;07/06/2025;0;;12;6;0,51;0,27;1070;46;38;0,51;0,27;38,51;38,27;1616166;11/06/2025;04/06/2025;38;0;5164914;1616166;015352              
5164919;794;06/06/2025;0;;30;30;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5164919;1616185;015594              
5165121;509;05/06/2025;26;96;48;12;13,11;5,89;1060;54;9999;13,11;5,89;9889,67;10004,89;1616143;06/06/2025;04/06/2025;9890;43;5165121;1616143;525164              
5165617;691;06/06/2025;0;;1;1;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5165617;1616165;
5165672;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5165672;1616140;026340              
5165675;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5165675;1616140;026354              
5166038;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5166038;1616165;095152              
5166277;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5166277;1616140;K02137              
5166568;691;06/06/2025;0;;1;1;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;;5166568;1616165;
5166692;691;07/06/2025;95;12;12;6;0,95;0,36;1070;54;9999;0,95;0,36;9893,13;9999,36;1616166;10/06/2025;04/06/2025;9893;95;5166692;1616166;048547              
5166787;691;06/06/2025;0;;72;8;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5166787;1616165;174338              
5166792;691;07/06/2025;97;20;20;10;0,72;0,35;1060;54;9999;0,72;0,35;9882,84;9999,35;1616168;11/06/2025;04/06/2025;9883;97;5166792;1616168;618954              
5166991;794;06/06/2025;0;100;10;10;2;2;1060;46;0;2;2;-98;2;1616187;07/06/2025;04/06/2025;0;0;5166991;1616187;050399              
5166992;794;06/06/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5166992;1616187;050409              
5167414;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5167414;1616165;055601              
5167422;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5167422;1616165;664528              
5167426;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167426;1616185;806591              
5167427;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167427;1616185;849313              
5167445;509;05/06/2025;24;;30;15;6,38;2,88;1060;54;9999;6,38;2,88;9981,58;10001,88;1616143;06/06/2025;04/06/2025;9982;28;5167445;1616143;498032              
5167775;794;06/06/2025;0;;28;28;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167775;1616185;059067              
5167776;794;06/06/2025;0;;28;28;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167776;1616185;059098              
5167777;509;05/06/2025;24;45;15;15;9,5;0;1060;54;9999;9,5;0;9939;9999;1616143;06/06/2025;04/06/2025;9939;28;5167777;1616143;059119              
5167852;794;06/06/2025;0;;28;28;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167852;1616185;059593              
5167938;794;06/06/2025;0;;28;28;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5167938;1616185;059853              
5168630;794;06/06/2025;0;;28;28;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5168630;1616185;067813              
