N° Rayon;Libellé Rayon;N° Famille;Libellé Famille;N° Sous-Famille;Libellé Sous-Famille;Facteur;Date suppression
20;CHARCUT.TRAITEUR;2058;CREMERIE ET OEUF VRAC;20584;OEUFS VRACS PLEIN AIR;100%;
20;CHARCUT.TRAITEUR;2058;CREMERIE ET OEUF VRAC;20585;OEUFS VRACS BIOLOGIQUES;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20590;PATE MOLLE;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20591;PATE PERSILLEES;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20592;CHEVRE;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20593;BREBIS;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20594;PATE FRAICH.FONDUE ET ALLEGE;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20595;PATE PRESSEE CUITES;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20596;PATE PRESSEE NON CUITES;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20597;FROMAGES BIOLOGIQUE;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20598;FROMAGES TYPIQUE REGIONAUX;100%;
20;CHARCUT.TRAITEUR;2059;FROMAGE EMBAL.PROGRESSIF;20599;CREMERIE;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20600;ANIMATION PLATS CUISINES;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20601;ANIMATION REGIONAL FRANCE;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20602;ANIMATION CHOUCROUTE;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20603;ANIMATION PAYS EUROPE/SUD;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20604;ANIMATION PAYS EUROPE/NORD;100%;
20;CHARCUT.TRAITEUR;2060;STAND ANIM CHARC-TRAITEUR;20605;ANIMATION AUTRES PAYS;100%;
20;CHARCUT.TRAITEUR;2061;STAND ANIMATION FROMAGE;20610;ANIMATION REGION DE FRANCE;100%;
20;CHARCUT.TRAITEUR;2061;STAND ANIMATION FROMAGE;20611;ANIMATION EUROPE DU SUD;100%;
20;CHARCUT.TRAITEUR;2061;STAND ANIMATION FROMAGE;20612;ANIMATION EUROPE DU NORD;100%;
20;CHARCUT.TRAITEUR;2061;STAND ANIMATION FROMAGE;20613;ANIMATION AUTRES PAYS;100%;
20;CHARCUT.TRAITEUR;2055;PATES PRESSES NON CUITES;20757;RACLETTE;100%;
20;CHARCUT.TRAITEUR;2090;COMMANDE CLIENTS CHARCUT.;20900;COMMANDE CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2090;COMMANDE CLIENTS CHARCUT.;20901;COMMANDE TRAITEUR TAN;100%;
20;CHARCUT.TRAITEUR;2090;COMMANDE CLIENTS CHARCUT.;20902;COMMANDE TRAITEUR EXTERNE;100%;
20;CHARCUT.TRAITEUR;2091;COMMANDE CLIENTS FROMAGE;20910;COMMANDE CLIENTS FROMAGE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20920;SACS CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20921;ETIQUETTES CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20922;FILMS CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20923;BARQUETTES CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20924;CAISSETTES CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2092;ECONOMAT CHARCUTERIE;20925;PAPIER CHARCUTERIE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20930;SACS FROMAGE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20931;ETIQUETTES FROMAGE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20932;FILMS FROMAGE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20933;BARQUETTES FROMAGE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20934;CAISSETTES FROMAGE;100%;
20;CHARCUT.TRAITEUR;2093;ECONOMAT FROMAGE;20935;PAPIER FROMAGE;100%;
20;CHARCUT.TRAITEUR;2098;CAISSE RAYON 20;20989;CAISSE RAYON 20;100%;
20;CHARCUT.TRAITEUR;2099;REMBOURSEMENT CHARC/FROMAGE;20999;REMBOURSEMENTS CHARCUTERIE;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21000;PETIT POISSON BLANC LS;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21001;PETIT POISSON BLEU LS;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21002;PETIT POISSON ELEVAGE LS;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21003;PETIT POISSON FRITURE LS;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21004;PETIT POISSON EXOTIQUE LS;100%;
21;POISSONNERIE;2100;PETITS POISSONS L SERVICE;21005;CEPHALOPODE LS;100%;
21;POISSONNERIE;2101;GROS POISSON L SERVICE;21010;GROS POISSON/TRANCHE LS;100%;
21;POISSONNERIE;2101;GROS POISSON L SERVICE;21011;GROS POISSON EN PAVE LS;100%;
21;POISSONNERIE;2101;GROS POISSON L SERVICE;21012;SAUMON LIBRE SERVICE;100%;
21;POISSONNERIE;2102;POISSON PLAT L SERVICE;21020;POISSON PLAT LS PELE;100%;
21;POISSONNERIE;2102;POISSON PLAT L SERVICE;21021;POISSON PLAT LS ENTIER;100%;
21;POISSONNERIE;2102;POISSON PLAT L SERVICE;21022;POISSON PLAT LS NOBLE;100%;
21;POISSONNERIE;2103;POISSON D'EAU DOUCE L.S.;21030;POISSON D'EAU DOUCE LS;100%;
21;POISSONNERIE;2104;FILET DE POISSON L.S.;21040;FILET DE POISSON LS;100%;
21;POISSONNERIE;2104;FILET DE POISSON L.S.;21041;GAMME ENFANT LS;100%;
21;POISSONNERIE;2104;FILET DE POISSON L.S.;21042;GROS CONDITIONNEMENT LS;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21050;POISSON FUME LS;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21051;POISSON SALE LS;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21052;MORUE LIBRE SERVICE;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21053;POISSON TRANSFORME LS;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21054;AUTRES PREPARATIONS;100%;
21;POISSONNERIE;2105;POISSON TRANSFORME L.S.;21055;SAUCES POUR LE POISSON;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21100;PETIT POISSON BLANC STANDARD;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21101;PETIT POISSON BLEU STANDARD;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21102;PETIT POISS. ELEVAGE STAND;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21103;PETIT POISS. FRITURE STAND;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21104;PETIT POISS. EXOTIQUE STAND;100%;
21;POISSONNERIE;2110;PETIT POISSON STAND;21105;CEPHALOPODE STAND;100%;
21;POISSONNERIE;2111;GROS POISSON STAND;21110;GROS POISSON TRANCHE STAND;100%;
21;POISSONNERIE;2111;GROS POISSON STAND;21111;SAUMON STAND;100%;
21;POISSONNERIE;2111;GROS POISSON STAND;21112;GROS POISSON ENTIER STAND;100%;
21;POISSONNERIE;2111;GROS POISSON STAND;21113;GROS POISSON PAC STAND;100%;
21;POISSONNERIE;2111;GROS POISSON STAND;21114;GROS POISSON EXOTIQUE STAND;100%;
21;POISSONNERIE;2112;POISSON PLAT STAND;21120;POISSON PLAT PELE STAND;100%;
21;POISSONNERIE;2112;POISSON PLAT STAND;21121;POISSON PLAT ENTIER STAND;100%;
21;POISSONNERIE;2112;POISSON PLAT STAND;21122;POISSON PLAT NOBLE STAND;100%;
21;POISSONNERIE;2113;POISSON D'EAU DOUCE STAND;21130;POISSON EAU DOUCE FRITURE STD;100%;
21;POISSONNERIE;2113;POISSON D'EAU DOUCE STAND;21131;POISSON DE LAC STAND;100%;
21;POISSONNERIE;2113;POISSON D'EAU DOUCE STAND;21132;POISSON ELEVAGE STAND;100%;
21;POISSONNERIE;2114;FILET DE POISSON STAND;21140;FILET DE POISSON STAND;100%;
21;POISSONNERIE;2115;POISSON TRANSFORME STAND;21150;POISSON FUME STAND;100%;
21;POISSONNERIE;2115;POISSON TRANSFORME STAND;21151;POISSON SALE STAND;100%;
21;POISSONNERIE;2115;POISSON TRANSFORME STAND;21152;MORUE STAND;100%;
21;POISSONNERIE;2115;POISSON TRANSFORME STAND;21153;POISSON TRANSFORME STAND;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21160;DARNES;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21161;FILETS;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21162;GROS POISSON;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21163;PETIT POISSON;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21164;POISSON PLAT;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21165;POISSON D EAU DOUCE;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21166;POISSON TRANSFORME;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21167;CRUSTACE;100%;
21;POISSONNERIE;2116;POISSON CONGELE;21168;COQUILLAGES;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21200;CRUSTACE VIVANT;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21201;CRUSTACE CRU;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21202;CRUSTACE CUIT;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21203;CREVETTE CRUE;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21204;CREVETTE CUITE;100%;
21;POISSONNERIE;2120;CRUSTACE STAND;21205;CREVETTE CUITE SUR PLACE;100%;
21;POISSONNERIE;2121;COQUILLAGE STAND;21210;COQUILLAGE CRU;100%;
21;POISSONNERIE;2121;COQUILLAGE STAND;21211;COQUILLAGE CUIT;100%;
21;POISSONNERIE;2121;COQUILLAGE STAND;21212;MOULES;100%;
21;POISSONNERIE;2130;CRUSTACE L.S.;21300;CRUSTACE CUIT LS;100%;
21;POISSONNERIE;2130;CRUSTACE L.S.;21301;CREVETTE CUITE LS;100%;
21;POISSONNERIE;2130;CRUSTACE L.S.;21302;CREVETTE CUITE/PLACE LS;100%;
21;POISSONNERIE;2131;COQUILLAGE LIBRE SERVICE;21310;COQUILLAGE CUIT LS;100%;
21;POISSONNERIE;2131;COQUILLAGE LIBRE SERVICE;21311;MOULES LIBRE SERVICE;100%;
21;POISSONNERIE;2131;COQUILLAGE LIBRE SERVICE;21312;PLATEAU FRUITS MER LS;100%;
21;POISSONNERIE;2140;HUITRES MARENNES;21400;FINES DE CLAIRE;100%;
21;POISSONNERIE;2140;HUITRES MARENNES;21401;SPECIALES DE CLAIRE;100%;
21;POISSONNERIE;2141;HUITRES BRETONNES;21410;PLATES;100%;
21;POISSONNERIE;2141;HUITRES BRETONNES;21411;CREUSES;100%;
21;POISSONNERIE;2142;HUITRES NORMANDES;21420;NORMANDES OUEST;100%;
21;POISSONNERIE;2142;HUITRES NORMANDES;21421;NORMANDES EST;100%;
21;POISSONNERIE;2143;HUITRES AUTRE ORIGINE;21430;MEDITERRANEE;100%;
21;POISSONNERIE;2143;HUITRES AUTRE ORIGINE;21431;ARCACHON;100%;
21;POISSONNERIE;2143;HUITRES AUTRE ORIGINE;21432;VENDEE;100%;
21;POISSONNERIE;2190;COMMANDES CLIENTS POISSON;21900;COMMANDE DE CLIENTS;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21910;SACS POISSON;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21911;ETIQUETTES POISSONS;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21912;FILMS POISSONS;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21913;BARQUETTES POISSON;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21914;CAISSETTES POISSON;100%;
21;POISSONNERIE;2191;ECONOMAT POISSON;21915;PAPIER POISSON;100%;
21;POISSONNERIE;2198;CAISSE RAYON 21;21989;CAISSE RAYON 21;100%;
21;POISSONNERIE;2199;REMBOURSEMENT POISSONNERIE;21999;REMBOURSEMENT POISSONNERIE;100%;
22;FRUITS ET LEGUMES;2200;AGRUMES VRACS;22000;CITRONS VRACS;100%;
22;FRUITS ET LEGUMES;2200;AGRUMES VRACS;22001;ORANGES VRACS;100%;
22;FRUITS ET LEGUMES;2200;AGRUMES VRACS;22002;POMELOS VRACS;100%;
22;FRUITS ET LEGUMES;2200;AGRUMES VRACS;22003;CLEMENTINES VRACS;100%;
22;FRUITS ET LEGUMES;2200;AGRUMES VRACS;22004;CLEMENVILLA VRACS;100%;
22;FRUITS ET LEGUMES;2201;AGRUMES CONDITIONNES;22010;CITRONS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2201;AGRUMES CONDITIONNES;22011;ORANGE CONDITIONNEE;100%;
22;FRUITS ET LEGUMES;2201;AGRUMES CONDITIONNES;22012;POMELOS CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2201;AGRUMES CONDITIONNES;22013;CLEMENTINE CONDITIONNEE;100%;
22;FRUITS ET LEGUMES;2201;AGRUMES CONDITIONNES;22014;CLEMENVILLA CONDITIONNEE;100%;
22;FRUITS ET LEGUMES;2202;FRUITS D'ETE VRAC;22020;PECHES VRACS;100%;
22;FRUITS ET LEGUMES;2202;FRUITS D'ETE VRAC;22021;NECTARINE VRACS;100%;
22;FRUITS ET LEGUMES;2202;FRUITS D'ETE VRAC;22022;PRUNE VRACS;100%;
22;FRUITS ET LEGUMES;2202;FRUITS D'ETE VRAC;22023;ABRICOTS VRACS;100%;
22;FRUITS ET LEGUMES;2202;FRUITS D'ETE VRAC;22024;AUTRES FRUITS ETE VRACS;100%;
22;FRUITS ET LEGUMES;2203;FRUITS D'ETE CONDITIONNES;22030;PECHES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2203;FRUITS D'ETE CONDITIONNES;22031;NECTARINE CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2203;FRUITS D'ETE CONDITIONNES;22032;PRUNE CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2203;FRUITS D'ETE CONDITIONNES;22033;ABRICOTS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2203;FRUITS D'ETE CONDITIONNES;22034;AUTRES FRUITS ETE CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2204;FRUITS ROUGE VRACS;22040;FRAISES VRACS;100%;
22;FRUITS ET LEGUMES;2204;FRUITS ROUGE VRACS;22041;CERISES VRACS;100%;
22;FRUITS ET LEGUMES;2205;FRUITS ROUGE CONDITIONNES;22050;FRAISES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2205;FRUITS ROUGE CONDITIONNES;22051;CERISES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2205;FRUITS ROUGE CONDITIONNES;22052;FRAMBOISES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2205;FRUITS ROUGE CONDITIONNES;22053;PETIT FRUIT ROUGE CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22060;POMMES VRACS;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22061;POIRES VRACS;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22062;RAISINS BLANCS VRACS;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22063;RAISINS NOIRS VRACS;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22064;MELON VRAC;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22065;PASTEQUE VRAC;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22066;FIGUES FRAICHES VRACS;100%;
22;FRUITS ET LEGUMES;2206;FRUITS A PEPIN VRACS;22067;AUTRES FRUITS A PEPINS VRACS;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22070;POMMES CONDITIONNEES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22071;POIRES CONDITIONNEES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22072;RAISINS BLANC CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22073;RAISINS NOIR CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22074;MELON CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22075;PASTEQUES CONDITIONNEES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22076;FIGUES FRAICHES CONDITIONNEES;100%;
22;FRUITS ET LEGUMES;2207;FRUITS A PEPIN CONDITIONNES;22077;AUTRES FRUITS PEPIN CONDITIONN;100%;
22;FRUITS ET LEGUMES;2210;FRUITS EXOTIQUE VRACS;22100;ANANAS VRAC;100%;
22;FRUITS ET LEGUMES;2210;FRUITS EXOTIQUE VRACS;22101;BANANE VRAC;100%;
22;FRUITS ET LEGUMES;2210;FRUITS EXOTIQUE VRACS;22102;KIWI VRAC;100%;
22;FRUITS ET LEGUMES;2210;FRUITS EXOTIQUE VRACS;22103;MANGUE VRAC;100%;
22;FRUITS ET LEGUMES;2210;FRUITS EXOTIQUE VRACS;22104;AUTRE FRUITS EXOTIQUE VRAC;100%;
22;FRUITS ET LEGUMES;2211;FRUITS EXOTIQUE CONDITIONNES;22110;ANANAS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2211;FRUITS EXOTIQUE CONDITIONNES;22111;BANANE CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2211;FRUITS EXOTIQUE CONDITIONNES;22112;KIWI CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2211;FRUITS EXOTIQUE CONDITIONNES;22113;MANGUE CONDITIONNEE;100%;
22;FRUITS ET LEGUMES;2211;FRUITS EXOTIQUE CONDITIONNES;22114;AUTRE FRUITS EXOTIQUE CONDIT.;100%;
22;FRUITS ET LEGUMES;2212;LEGUMES EXOTIQUES VRACS;22120;LEG.EXOT.PERMANENTS VRAC;100%;
22;FRUITS ET LEGUMES;2212;LEGUMES EXOTIQUES VRACS;22121;LEG.EXOT.SAISIONNIER VRAC;100%;
22;FRUITS ET LEGUMES;2213;LEGUMES EXOTIQUES CONDITIONNE;22130;LEG.EXOT.PERMANENT COND.;100%;
22;FRUITS ET LEGUMES;2213;LEGUMES EXOTIQUES CONDITIONNE;22131;LEG.EXOT.SAISONNIER COND.;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22200;SALADES VERTES VRAC;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22201;SALADES ROUGES VRAC;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22202;PETITES SALADES VRAC;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22203;ENDIVES VRACS;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22204;ENDIVES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22205;AUTRES SALADES VRACS;100%;
22;FRUITS ET LEGUMES;2220;SALADE;22206;AUTRES SALADES CONDITIONNEES;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22210;ARTICHAUTS;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22211;ASPERGES;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22212;AVOCATS;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22213;BETTERAVES;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22214;CELERIS;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22215;CONCOMBRE;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22216;OIGNONS FANES;100%;
22;FRUITS ET LEGUMES;2221;CRUDITES VRACS;22217;RADIS;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22220;ARTICHAUTS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22221;ASPERGES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22222;AVOCATS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22223;BETTERAVES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22224;CELERIS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22225;CONCOMBRE CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22226;OIGNON FANE CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2222;CRUDITES CONDITIONNES;22227;RADIS CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22230;CHOU VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22231;AUBERGINES VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22232;COURGETTES VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22233;POIVRONS/PIMENTS VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22234;TOMATES VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22235;CAROTTES VRAC;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22236;POIREAU VRACS;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22237;HARICOTS VERTS VRACS;100%;
22;FRUITS ET LEGUMES;2223;LEGUMES A CUIRE VRACS;22238;PETIT LEGUMES A CUIRE VRAC;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22240;CHOU CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22241;AUBERGINES CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22242;COURGETTES CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22243;POIVRON/PIMENTS CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22244;TOMATES CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22245;CAROTTES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22246;POIREAUX CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22247;HARICOTS VERTS CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22248;PT LEGUME A CUIRE CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2224;LEGUMES A CUIRE CONDITIONNE;22249;KIT PREPARATION CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2225;CHAMPIGNONS VRACS;22250;CHAMPIGNON DE PARIS VRAC;100%;
22;FRUITS ET LEGUMES;2225;CHAMPIGNONS VRACS;22251;PLEUROTES VRAC;100%;
22;FRUITS ET LEGUMES;2225;CHAMPIGNONS VRACS;22252;LENTIN DE PAIMPOL VRAC;100%;
22;FRUITS ET LEGUMES;2225;CHAMPIGNONS VRACS;22253;CHAMPIGNON SYLVESTRE;100%;
22;FRUITS ET LEGUMES;2226;CHAMPIGNONS CONDITIONNES;22260;CHAMPIGNON/PARIS CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2226;CHAMPIGNONS CONDITIONNES;22261;PLEUROTES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2226;CHAMPIGNONS CONDITIONNES;22262;LENTIN/PAIMPOL CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2226;CHAMPIGNONS CONDITIONNES;22263;CHAMPIGNON SYLVESTRE CONDITION;100%;
22;FRUITS ET LEGUMES;2227;POMMES DE TERRE VRACS;22270;POMMES DE TERRE PRIMEUR;100%;
22;FRUITS ET LEGUMES;2227;POMMES DE TERRE VRACS;22271;POMMES/TERRE CONSERV.ROUGE;100%;
22;FRUITS ET LEGUMES;2227;POMMES DE TERRE VRACS;22272;POMM/TERRE CONSERV BLANCHE;100%;
22;FRUITS ET LEGUMES;2228;POMMES DE TERRE CONDITIONNES;22280;POMM/TERRE PRIMR CONDITIONNEE;100%;
22;FRUITS ET LEGUMES;2228;POMMES DE TERRE CONDITIONNES;22281;POMM/TERRE CONSERV ROUGE;100%;
22;FRUITS ET LEGUMES;2228;POMMES DE TERRE CONDITIONNES;22282;POMM/TERRE CONSERV BLANCHE;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22290;AIL VRAC;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22291;AIL CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22292;OIGNON VRAC;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22293;OIGNON CONDITIONNE;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22294;ECHALOTES VRAC;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22295;ECHALOTES CONDITIONNES;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22296;HERBES FRAICHES BOUQUETS;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22297;HERBES FRAICHES GODETS;100%;
22;FRUITS ET LEGUMES;2229;CONDIMENTS;22298;HERBES SECHES BOUQUETS;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22300;AGRUMES BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22301;FRUITS ETE BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22302;FRUITS ROUGES BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22303;FRUITS A PEPINS BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22304;FRUITS EXOTIQUE BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22305;FRUITS COQUES BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22306;FRUITS SECS BIO;100%;
22;FRUITS ET LEGUMES;2230;FRUITS BIOLOGIQUES VRACS;22307;AUTRES FRUITS BIO;100%;
